Geneid	gene_name	SRR950087	SRR950082	SRR950086	SRR950085	SRR950080	SRR950078	SRR950079	SRR950083	SRR950081	SRR950084
ENSG00000237002	SNORA40	0	0	0	0	0	0	0	0	0	0
ENSG00000229644	NAMPTL	424	1092	1568	564	1630	1906	558	650	662	2250
ENSG00000207271	Y_RNA	0	0	0	0	0	0	0	0	0	0
ENSG00000238176	RP11-322I2.1	0	0	0	0	0	0	0	0	0	0
ENSG00000233533	MKNK2P1	0	0	0	0	0	0	0	0	0	0
ENSG00000225355	ARL6IP1P2	0	4	2	4	2	0	6	0	4	0
ENSG00000148513	ANKRD30A	2	23	17	0	28	31	2	0	4	22
ENSG00000206796	RNU6-811P	0	0	0	0	0	0	0	0	0	0
ENSG00000234918	RP11-20F24.2	0	3	9	0	11	22	0	4	0	22
ENSG00000240800	ATP8A2P1	0	12	19	0	18	36	0	0	0	38
ENSG00000244402	RN7SL314P	0	0	0	0	0	1	0	0	0	0
ENSG00000252621	Y_RNA	0	0	0	0	0	0	0	0	0	1
ENSG00000235687	LINC00993	0	8	11	0	9	19	0	1	0	25
ENSG00000237970	TMEM161BP1	0	0	0	0	0	0	0	2	0	2
ENSG00000236313	VN1R53P	0	2	4	2	0	0	0	0	0	0
ENSG00000224920	TACC1P1	0	0	0	0	0	0	2	2	0	0
ENSG00000225276	MTND1P18	0	0	0	0	0	0	0	0	0	0
ENSG00000256892	MTRNR2L7	0	0	0	0	0	0	0	0	0	0
ENSG00000226578	RP11-258F22.1	48	9	26	86	30	33	122	113	107	53
ENSG00000260137	RP11-258F22.2	0	2	0	3	0	6	4	4	15	3
ENSG00000225192	ZNF33BP1	7	4	6	17	21	36	32	24	32	23
ENSG00000198105	ZNF248	4740	1832	2296	6338	2492	3357	7415	8005	7610	3722
ENSG00000228828	RP11-162G10.1	27	23	6	49	10	42	58	85	70	37
ENSG00000266800	AL135791.1	0	0	0	0	0	0	0	0	0	0
ENSG00000236514	RP11-162G10.5	21	9	25	39	22	20	43	57	38	32
ENSG00000151963	RP11-775A3.1	5	3	1	11	4	11	2	16	19	6
ENSG00000235197	ZNF33AP1	10	0	0	22	0	0	37	10	11	0
ENSG00000175395	ZNF25	8489	649	752	11223	794	946	13224	14126	13784	1258
ENSG00000266684	AL117337.1	3	0	2	5	0	0	7	10	4	0
ENSG00000226447	RP11-393J16.4	0	0	0	2	2	0	2	0	2	0
ENSG00000206840	Y_RNA	0	0	0	0	0	0	0	0	0	0
ENSG00000189180	ZNF33A	4469	3533	4464	6014	4995	6125	7066	7512	7236	6797
ENSG00000252132	RNU6-795P	4	1	1	5	1	5	6	4	9	7
ENSG00000226086	EIF3LP3	51	83	77	122	154	242	133	77	124	221
ENSG00000235964	FXYD6P2	0	4	5	2	9	9	4	6	4	8
ENSG00000075407	ZNF37A	3356	2689	3406	4916	3569	4415	5628	6143	5754	5005
ENSG00000272983	RP11-508N22.12	277	145	130	441	161	256	502	578	541	294
ENSG00000273019	RP11-508N22.13	52	5	12	75	20	23	46	56	79	11
ENSG00000225965	RP11-508N22.6	4	10	6	6	11	10	3	12	2	5
ENSG00000241125	RP11-508N22.9	0	4	0	1	0	1	1	0	0	0
ENSG00000224761	RP11-508N22.8	11	5	5	6	0	6	2	1	7	3
ENSG00000236309	RP11-508N22.10	0	0	2	0	1	0	0	0	1	0
ENSG00000226113	RP11-672F9.1	5	0	3	3	0	3	14	5	7	11
ENSG00000234941	RP11-508N22.11	0	0	0	0	0	0	0	0	0	0
ENSG00000099251	HSD17B7P2	434	559	548	619	772	880	730	919	752	1132
ENSG00000120555	SEPT7P9	27	19	35	45	34	48	61	40	64	37
ENSG00000222314	RNU6-1118P	0	0	0	0	0	0	0	0	0	1
ENSG00000225119	LINC00999	50	111	92	149	126	164	122	146	173	181
ENSG00000228882	CICP9	6	2	4	13	4	10	17	12	18	3
ENSG00000203496	RP11-291L22.4	0	2	0	1	0	0	9	1	7	0
ENSG00000215151	ABCD1P2	0	0	0	0	0	0	0	0	0	0
ENSG00000225638	PABPC1P12	0	0	0	0	0	0	0	0	0	0
ENSG00000233867	SLC9B1P3	0	0	0	0	2	0	0	0	0	0
ENSG00000227264	ACTR3BP5	0	2	0	0	0	0	0	0	0	0
ENSG00000234541	CHEK2P5	0	0	0	0	0	0	0	0	0	0
ENSG00000227679	RP11-453N3.1	0	0	0	0	0	0	0	0	0	0
ENSG00000233832	RP11-96F8.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229485	KSR1P1	0	0	0	0	0	0	0	0	0	0
ENSG00000237592	IGKV1OR10-1	0	0	0	2	0	2	2	0	2	0
ENSG00000271650	AL031601.4	0	0	0	1	0	0	0	0	2	2
ENSG00000264398	AL031601.1	0	0	0	2	0	0	0	0	0	0
ENSG00000228755	PABPC1P8	0	3	0	0	2	2	8	0	6	0
ENSG00000215146	RP11-313J2.1	474	518	677	735	701	866	755	832	751	1124
ENSG00000182632	CCNYL2	32	34	22	87	26	56	102	95	118	58
ENSG00000185904	LINC00839	490	387	507	738	586	590	903	935	887	756
ENSG00000234420	ZNF37BP	4827	2320	2814	6628	3262	3959	7524	8591	7677	4616
ENSG00000270762	FXYD6P1	2	0	0	0	0	0	0	0	2	0
ENSG00000233837	EIF3LP2	12	28	18	34	38	37	30	34	23	48
ENSG00000272373	ZNF33B	172	213	239	306	303	317	306	381	329	416
ENSG00000272319	AL022345.7	10	0	2	10	7	9	10	21	15	7
ENSG00000272387	AL022345.8	0	0	1	3	1	0	3	2	2	0
ENSG00000271831	AL022345.9	0	0	0	3	0	0	2	3	2	0
ENSG00000196693	ZNF33B	2209	2377	2955	2901	3244	3827	3246	3709	3415	4550
ENSG00000251783	RNU6-1170P	0	6	0	7	7	4	5	4	2	10
ENSG00000232109	AL022344.2	0	6	4	0	8	10	0	0	0	20
ENSG00000233515	AL022344.4	0	45	25	0	43	36	0	0	0	53
ENSG00000231009	CUBNP1	0	0	0	0	0	0	0	0	0	0
ENSG00000234864	AL022344.5	0	0	0	0	0	0	0	0	0	0
ENSG00000230425	RSU1P1	0	0	0	0	0	0	0	0	0	0
ENSG00000270552	DUXAP3	0	0	0	0	0	0	0	0	2	0
ENSG00000259869	AL022344.7	10	0	0	38	2	0	28	25	27	2
ENSG00000165733	BMS1	3283	7777	9668	5431	12092	14054	6111	6385	6455	16535
ENSG00000238732	snoU13	1	5	4	21	18	30	9	9	5	18
ENSG00000252416	RNU6-885P	0	0	0	0	0	0	0	0	0	0
ENSG00000234944	RP11-124O11.1	0	0	0	0	4	0	0	0	0	0
ENSG00000229630	RP11-124O11.2	1	0	0	0	0	0	0	0	0	0
ENSG00000263795	MIR5100	0	0	0	0	0	0	0	0	0	0
ENSG00000165731	RET	1633	615	701	2482	873	901	2761	3005	2860	1053
ENSG00000273008	RP11-351D16.3	71	60	68	67	50	80	62	80	87	94
ENSG00000169826	CSGALNACT2	2155	2198	2643	3091	2842	3426	3685	3928	3767	4248
ENSG00000198915	RASGEF1A	3275	284	349	5065	418	366	5891	6309	6147	471
ENSG00000224265	RP11-168L22.2	3	0	0	4	0	0	11	1	2	0
ENSG00000221468	RNU6ATAC11P	5	0	0	2	0	0	0	3	2	0
ENSG00000150201	FXYD4	59	20	12	88	21	28	110	83	110	35
ENSG00000169813	HNRNPF	5632	24496	28802	8610	37738	38512	10100	10496	10322	47432
ENSG00000221400	U3	0	0	2	0	0	0	0	0	0	0
ENSG00000230555	RP11-517P14.2	137	70	103	143	91	113	185	173	164	118
ENSG00000243660	ZNF487	469	238	235	668	326	407	852	894	835	541
ENSG00000252532	RNU7-193P	0	0	0	0	1	0	4	3	1	0
ENSG00000236114	RP11-517P14.7	117	3	6	154	4	9	180	193	135	6
ENSG00000196793	ZNF239	305	596	690	503	879	1062	605	623	621	1224
ENSG00000232004	CAP1P2	55	74	53	54	89	138	60	50	68	139
ENSG00000198298	ZNF485	164	459	469	225	565	663	260	315	273	752
ENSG00000223910	ZNF32-AS3	0	1	4	18	2	0	3	2	8	2
ENSG00000237389	RP11-402L1.4	0	0	0	0	0	2	4	0	0	1
ENSG00000238263	RP11-402L1.12	0	0	0	0	2	0	0	3	2	0
ENSG00000169740	ZNF32	1858	973	1041	2592	1282	1673	2951	3177	3111	1964
ENSG00000226245	ZNF32-AS1	43	22	18	78	56	35	55	78	75	34
ENSG00000230565	ZNF32-AS2	92	64	72	106	94	104	164	202	158	116
ENSG00000228426	RP11-402L1.11	0	0	0	1	0	0	0	0	0	0
ENSG00000271173	RP11-272J7.6	0	0	0	0	0	0	0	0	0	0
ENSG00000224162	UQCRHP3	0	0	0	0	0	0	0	0	0	0
ENSG00000223746	TCEB1P30	0	0	0	0	0	0	0	0	0	0
ENSG00000234973	RP11-272J7.4	0	0	0	0	0	0	0	0	0	0
ENSG00000226790	HNRNPA3P1	0	4	10	8	18	12	4	2	14	18
ENSG00000204187	LINC00619	2	2	5	11	4	10	4	6	4	19
ENSG00000226808	LINC00840	38	0	0	66	0	4	67	77	81	6
ENSG00000236769	RP11-168P8.5	2	0	0	2	0	0	0	0	0	0
ENSG00000227029	RP11-168P8.3	0	0	0	0	0	0	0	2	0	0
ENSG00000233395	LINC00841	2	2	2	0	2	0	0	0	0	0
ENSG00000238957	AL512640.1	0	0	0	0	0	0	0	0	0	0
ENSG00000237590	RP11-20J15.2	0	12	6	0	20	8	0	0	0	18
ENSG00000229116	RP11-20J15.3	45	13	20	62	12	28	84	88	97	26
ENSG00000107562	CXCL12	724	1338	1621	1158	2008	2127	1255	1503	1320	2763
ENSG00000269515	AL137026.1	2	0	0	0	1	1	0	0	0	0
ENSG00000214089	RP11-256K7.1	0	2	0	0	0	2	1	0	0	0
ENSG00000270767	RP11-733D4.2	0	0	0	0	0	0	2	0	0	0
ENSG00000234580	RP11-733D4.1	0	0	0	0	0	0	0	0	2	0
ENSG00000227395	EIF2AP4	10	0	0	21	0	2	16	22	16	0
ENSG00000224812	TMEM72-AS1	122	7	28	248	40	28	274	307	266	63
ENSG00000234504	RP11-285G1.2	0	6	2	4	4	2	6	0	2	6
ENSG00000187783	TMEM72	60	18	13	78	18	22	104	118	138	12
ENSG00000223462	RP11-285G1.9	16	0	4	15	2	4	10	7	16	5
ENSG00000273363	RP11-285G1.14	11	4	11	8	6	11	28	6	21	12
ENSG00000107551	RASSF4	7519	1875	2165	11915	2658	2828	13542	14470	14652	3494
ENSG00000165507	C10orf10	4555	2200	2600	7003	3820	3541	8032	8785	8666	4510
ENSG00000165511	C10orf25	180	378	471	234	620	636	307	246	335	697
ENSG00000165512	ZNF22	966	2010	2386	1266	2699	3496	1580	1653	1691	4201
ENSG00000226937	CEP164P1	25	23	29	24	28	20	22	43	35	18
ENSG00000270258	DUXAP4	0	0	2	0	0	0	0	0	2	1
ENSG00000228462	RP11-445N18.3	0	0	0	0	2	4	0	0	0	4
ENSG00000232554	RSU1P2	0	0	0	1	0	0	0	0	2	2
ENSG00000235690	CUBNP3	0	0	0	5	0	0	0	7	4	0
ENSG00000243349	RP11-445N18.7	2	0	0	0	0	0	4	6	6	0
ENSG00000236442	ANKRD54P1	0	0	0	0	0	0	2	3	0	0
ENSG00000230501	ANKRD30BP3	12	0	0	3	2	0	10	15	8	0
ENSG00000263476	MIR3156-1	0	0	0	0	0	0	0	0	0	0
ENSG00000227683	RP11-445N18.5	2	0	0	6	0	0	12	4	9	0
ENSG00000207071	RNU6-1207P	0	0	0	0	0	0	0	0	0	0
ENSG00000234993	CUBNP2	0	1	0	3	4	0	8	8	8	0
ENSG00000224402	OR6D1P	0	0	0	1	0	0	0	0	0	0
ENSG00000256574	OR13A1	34	4	6	36	6	2	45	38	36	12
ENSG00000012779	ALOX5	1883	197	271	2896	340	334	3113	3319	3313	372
ENSG00000231964	RP11-67C2.2	40	14	13	98	22	31	82	93	88	25
ENSG00000165406	MARCH8	4369	2171	2935	6704	3252	3692	7669	7971	8063	4172
ENSG00000172671	ZFAND4	955	357	421	1466	513	700	1645	1828	1607	775
ENSG00000230869	CTGLF10P	31	43	30	61	66	57	60	63	52	99
ENSG00000237840	FAM21FP	40	35	55	95	75	56	63	89	103	75
ENSG00000228702	RP11-671E7.1	5	9	11	18	12	23	29	20	21	20
ENSG00000172661	FAM21C	1972	1295	1911	2885	1842	2129	3378	3647	3631	2464
ENSG00000270434	RP11-175I17.6	0	0	0	0	0	0	0	0	0	0
ENSG00000231122	FAM25E	0	2	0	0	0	0	0	0	0	0
ENSG00000188234	AGAP4	306	204	259	446	379	316	495	499	521	359
ENSG00000239883	RP11-175I17.2	17	19	33	44	44	20	37	79	53	70
ENSG00000239152	RNA5SP310	0	0	2	0	1	0	0	0	1	1
ENSG00000204179	PTPN20A	47	0	2	54	0	0	52	72	73	0
ENSG00000150175	FRMPD2P2	6	0	0	8	0	1	6	12	32	0
ENSG00000243289	CTGLF8P	6	2	3	5	3	1	4	8	1	3
ENSG00000204177	BMS1P1	25	45	32	45	33	69	53	55	38	83
ENSG00000238405	RNA5SP311	0	0	2	1	2	0	2	1	3	0
ENSG00000227194	GLUD1P7	0	0	0	0	0	0	0	2	4	0
ENSG00000215097	DUSP8P3	0	0	0	0	0	0	0	0	2	0
ENSG00000228745	CTSLP5	0	0	0	2	0	0	0	2	4	0
ENSG00000230761	RP11-342C24.8	0	0	0	0	0	0	5	1	2	0
ENSG00000165874	FAM35BP	8	6	15	6	21	25	13	17	9	33
ENSG00000264977	RN7SL248P	0	0	0	0	0	0	0	0	0	0
ENSG00000272430	RP11-38L15.8	4	12	8	6	25	22	7	9	18	20
ENSG00000229927	RHEBP1	1	3	2	2	3	2	1	4	5	8
ENSG00000229227	RP11-38L15.2	0	2	7	0	4	7	2	0	0	4
ENSG00000231187	RP11-38L15.3	248	33	56	426	89	69	581	462	625	95
ENSG00000204176	SYT15	1722	394	465	1923	511	460	2328	2418	2567	567
ENSG00000204175	GPRIN2	1525	93	101	2121	143	135	2719	2692	2629	150
ENSG00000223477	LINC00842	53	134	100	136	168	130	133	157	150	206
ENSG00000204174	NPY4R	41	24	23	39	41	28	55	42	50	55
ENSG00000213412	HNRNPA1P33	2	217	241	4	295	344	6	7	7	439
ENSG00000150165	ANXA8L1	0	18	24	4	41	26	0	4	0	47
ENSG00000270369	RP11-144G6.13	0	0	0	0	2	0	0	0	0	0
ENSG00000189090	FAM25B	0	0	0	0	0	0	0	0	0	0
ENSG00000224919	RP11-144G6.4	0	0	0	0	0	0	0	0	0	0
ENSG00000204172	AGAP10	8	14	7	24	27	15	22	27	39	37
ENSG00000254929	RP11-144G6.12	0	0	4	1	4	1	3	0	1	2
ENSG00000252877	RNA5SP312	0	0	0	0	0	0	0	0	0	0
ENSG00000251079	BMS1P2	1	6	0	1	7	4	2	5	5	2
ENSG00000232567	GLUD1P8	7	0	0	10	2	2	7	12	0	0
ENSG00000215065	DUSP8P4	4	0	2	1	0	0	2	2	0	0
ENSG00000232438	CTSLP7	0	0	0	3	2	0	0	3	11	0
ENSG00000227310	RP11-144G6.10	0	0	0	0	0	0	1	1	1	0
ENSG00000189014	FAM35DP	14	49	45	14	64	83	26	33	13	98
ENSG00000264710	RN7SL453P	0	4	0	0	0	0	0	0	0	0
ENSG00000226964	RHEBP2	5	26	14	5	27	37	5	5	9	22
ENSG00000226667	RP11-292F22.5	0	2	0	0	4	2	0	0	0	1
ENSG00000215044	AHCYP1	0	0	2	0	0	2	0	0	0	4
ENSG00000243536	ANTXRLP1	0	11	5	2	30	15	0	0	0	14
ENSG00000259942	RP11-292F22.7	10	10	15	8	12	22	28	8	18	20
ENSG00000198250	ANTXRL	7	12	2	10	3	2	15	15	10	13
ENSG00000204150	CTGLF11P	14	36	51	38	61	54	21	36	40	82
ENSG00000239492	FAM25HP	0	0	0	0	0	0	0	0	0	0
ENSG00000186807	ANXA8L2	2	8	32	2	14	23	1	0	2	43
ENSG00000215033	AL603965.1	0	4	5	0	4	0	0	0	0	3
ENSG00000152726	FAM21B	697	336	376	1037	514	526	1205	1286	1272	666
ENSG00000237393	SLC9A3P4	0	0	0	0	0	0	0	0	0	0
ENSG00000072444	ASAH2C	2	0	2	5	3	6	6	0	3	6
ENSG00000224036	CTSLP2	2	0	0	1	2	1	5	5	4	1
ENSG00000231209	GLUD1P6	12	2	1	35	6	11	38	24	19	15
ENSG00000215024	DUSP8P2	0	0	2	0	0	0	0	2	0	0
ENSG00000251070	BMS1P6	0	1	4	4	0	4	9	3	10	11
ENSG00000198035	AGAP9	46	51	74	103	141	94	98	124	112	156
ENSG00000252754	RNA5SP313	1	0	0	1	1	2	1	0	0	2
ENSG00000197910	FAM25G	0	0	0	0	0	0	0	0	0	0
ENSG00000270119	RP11-301J7.8	0	0	0	0	0	0	0	0	0	0
ENSG00000271217	RP11-301J7.9	0	0	0	0	0	0	0	0	0	0
ENSG00000165390	ANXA8	0	2	0	0	2	4	0	2	0	6
ENSG00000215020	AL591684.1	0	0	0	0	0	0	0	0	0	0
ENSG00000226044	RP11-463P17.1	0	0	0	0	0	0	0	0	0	2
ENSG00000165388	ZNF488	2784	192	220	4513	332	284	5455	5280	5651	446
ENSG00000228865	RP11-463P17.3	2	1	2	7	0	1	11	15	9	1
ENSG00000107618	RBP3	130	0	8	148	4	5	137	173	162	4
ENSG00000266000	AL731561.2	0	0	0	0	0	0	0	6	0	0
ENSG00000128802	GDF2	0	28	10	4	16	20	0	2	2	14
ENSG00000107623	GDF10	917	68	86	1145	100	92	1361	1423	1396	126
ENSG00000183675	PTPN20B	117	14	10	148	20	46	160	205	162	28
ENSG00000197704	FRMPD2P1	33	8	6	42	7	7	63	93	58	6
ENSG00000204164	BMS1P5	217	257	307	222	445	434	318	328	371	451
ENSG00000222406	RNA5SP314	0	1	0	1	4	0	0	2	1	6
ENSG00000227781	GLUD1P2	37	20	25	74	33	33	78	72	77	51
ENSG00000213686	DUSP8P1	0	0	0	0	0	0	0	0	0	0
ENSG00000228418	CTSLP3	27	2	0	49	4	8	34	59	48	8
ENSG00000232426	RP11-508M1.7	9	0	0	8	0	2	9	19	8	1
ENSG00000230210	FAM35EP	0	0	0	0	0	0	0	0	0	0
ENSG00000266197	RN7SL527P	0	0	0	0	0	0	0	0	0	0
ENSG00000188279	FAM25C	0	4	19	0	8	11	0	2	0	12
ENSG00000179296	CTGLF12P	143	117	70	275	146	180	312	317	394	200
ENSG00000252149	RNA5SP315	0	1	0	0	1	0	0	0	2	0
ENSG00000243899	BMS1P7	2	1	1	17	2	3	10	14	14	7
ENSG00000126542	PTPN20CP	6	3	3	17	4	2	17	18	18	9
ENSG00000232462	RP11-13E1.5	2	0	0	3	0	0	14	6	14	0
ENSG00000170324	FRMPD2	343	8	23	509	23	27	546	624	561	36
ENSG00000225482	RP11-542E6.3	0	0	0	0	0	0	0	0	0	0
ENSG00000107643	MAPK8	6093	3131	3983	8682	4295	5457	9997	10789	10252	6134
ENSG00000128805	ARHGAP22	1602	788	1450	1632	1226	1433	1854	1860	1826	1635
ENSG00000248682	ARHGAP22-IT1	0	0	1	2	2	4	7	0	4	2
ENSG00000231906	RP11-541M12.3	2	0	0	3	0	0	0	2	2	0
ENSG00000251413	RP11-534L6.5	1	0	0	0	0	0	0	1	1	0
ENSG00000236800	RP11-534L6.2	0	0	0	0	0	0	0	0	0	0
ENSG00000128815	WDFY4	293	36	27	494	41	46	528	546	577	62
ENSG00000228754	RP11-534L6.3	0	0	0	0	0	0	0	0	0	0
ENSG00000228403	RP11-563N6.6	0	0	0	0	0	2	0	0	5	0
ENSG00000241577	RP11-523O18.7	0	0	0	0	0	0	0	0	0	0
ENSG00000165383	LRRC18	0	0	2	4	0	0	7	18	0	4
ENSG00000233665	RP11-523O18.5	3	0	1	3	2	2	3	0	7	0
ENSG00000226576	RP11-523O18.1	2	0	0	0	0	0	0	0	0	0
ENSG00000264800	MIR4294	0	0	0	0	0	0	0	0	0	0
ENSG00000165633	VSTM4	1655	581	656	2599	813	963	3021	3056	3207	1112
ENSG00000234736	FAM170B-AS1	4	0	2	1	2	6	7	7	2	0
ENSG00000172538	FAM170B	2	8	0	8	0	3	4	8	2	3
ENSG00000204161	C10orf128	748	1062	1088	1217	1572	1799	1361	1416	1402	2173
ENSG00000236208	C10orf71-AS1	2	16	24	4	30	54	0	0	0	32
ENSG00000177354	C10orf71	0	78	126	0	140	112	2	6	2	200
ENSG00000165606	DRGX	143	10	8	217	8	6	193	251	216	20
ENSG00000235939	RP11-123B3.2	2	0	2	3	0	6	3	0	6	3
ENSG00000225830	ERCC6	1280	1064	1261	2077	1557	1849	2453	2474	2353	2098
ENSG00000243251	PGBD3	3	1	0	2	2	1	1	2	2	2
ENSG00000258838	ERCC6-PGBD3	0	0	0	0	0	0	0	0	0	0
ENSG00000271237	RP11-140C5.3	0	0	0	0	0	2	0	0	0	0
ENSG00000070748	CHAT	10	0	6	16	4	5	32	28	35	10
ENSG00000187714	SLC18A3	8	0	8	18	0	0	16	4	22	4
ENSG00000178645	C10orf53	2	0	0	3	0	0	2	10	16	0
ENSG00000197444	OGDHL	9464	1028	1247	15825	1691	1472	17785	18560	19604	1902
ENSG00000226389	RP11-507K13.4	2	0	0	0	0	0	0	0	0	0
ENSG00000229870	RP11-507K13.6	4	22	13	10	13	20	13	6	2	27
ENSG00000227345	PARG	1183	1775	2137	1889	2739	3426	2038	2275	2176	4128
ENSG00000230166	RP11-526K21.2	0	4	4	4	4	10	5	0	0	2
ENSG00000174196	FAM21D	0	0	0	2	0	2	0	0	2	0
ENSG00000270568	RP11-592B15.8	0	0	0	0	0	0	0	0	0	0
ENSG00000214986	FAM25D	0	0	0	0	0	0	0	0	0	0
ENSG00000174194	AGAP8	139	174	204	285	278	272	284	342	247	397
ENSG00000244393	RP11-592B15.3	2	1	0	3	2	3	6	11	12	5
ENSG00000272225	RP11-592B15.9	1	0	0	0	0	0	0	1	0	0
ENSG00000222100	RNA5SP316	0	0	0	1	1	0	1	0	0	1
ENSG00000225784	RP11-592B15.4	13	17	25	19	14	24	42	43	34	24
ENSG00000236787	RP11-592B15.6	0	0	0	0	0	0	0	0	0	0
ENSG00000204152	TIMM23B	48	38	65	51	85	102	44	77	60	122
ENSG00000223182	SNORA74	0	0	0	0	0	0	0	0	0	0
ENSG00000204169	AGAP7	62	146	199	107	271	222	97	113	108	314
ENSG00000228326	RP11-109G10.2	0	0	0	0	0	0	0	0	0	0
ENSG00000230553	RP11-481A12.2	0	0	0	0	0	0	0	0	0	0
ENSG00000138294	MSMB	0	21	52	2	67	59	0	0	0	61
ENSG00000138293	NCOA4	10819	18447	22886	15548	26766	32682	18503	19747	18755	36704
ENSG00000138297	TIMM23	1812	3426	3783	2620	4879	6050	2980	3238	3058	7599
ENSG00000223111	SNORA74	0	0	0	0	0	0	0	0	0	0
ENSG00000214982	PARGP1	230	246	428	343	400	500	393	419	389	501
ENSG00000229464	RP11-481A12.6	0	0	0	0	0	0	0	0	0	0
ENSG00000178440	LINC00843	61	149	131	142	161	208	144	146	126	227
ENSG00000222108	RNA5SP317	25	5	6	21	22	24	37	35	31	34
ENSG00000204149	AGAP6	1208	1791	2222	1682	2582	2796	1776	1878	1914	3380
ENSG00000235618	RP11-324H6.5	66	23	52	102	42	46	104	106	122	66
ENSG00000226631	SLC9A3P3	0	0	0	0	2	3	0	4	0	2
ENSG00000099290	FAM21A	1113	698	989	1437	1072	1131	1800	1788	1836	1348
ENSG00000233011	SLC9A3P1	0	0	0	0	0	0	0	0	0	0
ENSG00000188611	ASAH2	100	80	114	122	160	174	132	136	145	198
ENSG00000225137	DYNC1I2P1	648	526	679	828	753	970	1100	1153	1069	1059
ENSG00000198964	SGMS1	2950	2683	3255	4310	3879	4846	4804	5470	5029	5473
ENSG00000269165	AC069547.1	87	138	155	112	224	202	118	130	117	284
ENSG00000269700	AC069547.2	2	2	0	8	8	9	0	6	0	4
ENSG00000225303	RP11-512N4.2	0	2	2	0	1	2	0	1	0	4
ENSG00000251950	RMRPP4	0	0	0	0	0	0	0	4	0	0
ENSG00000238523	RNU7-107P	0	1	0	1	0	0	1	0	0	0
ENSG00000230036	AL596137.1	0	0	4	1	5	7	0	2	0	4
ENSG00000226200	RP11-50E11.3	259	302	339	353	341	479	491	483	476	544
ENSG00000231588	RP11-50E11.2	0	0	2	0	0	0	0	0	0	0
ENSG00000231345	RP11-564C4.6	46	291	370	44	489	429	50	50	67	558
ENSG00000232706	NUTM2HP	6	2	4	11	2	6	25	17	12	3
ENSG00000226168	RP11-564C4.4	0	0	0	0	0	0	0	0	0	0
ENSG00000230011	CTSLP4	0	0	0	0	0	0	0	0	0	0
ENSG00000213667	PGGT1BP1	4	3	2	2	2	2	4	11	0	0
ENSG00000204147	ASAH2B	398	334	519	554	558	651	720	724	626	853
ENSG00000148584	A1CF	6	1350	1832	8	1973	2429	22	8	14	2728
ENSG00000229711	RP11-449O16.2	0	0	0	0	0	0	0	2	0	0
ENSG00000236944	CCDC58P2	0	1	0	0	0	0	0	0	0	0
ENSG00000261368	RP11-96B5.4	0	0	0	0	0	0	2	0	0	0
ENSG00000185532	PRKG1	930	168	212	1204	268	278	1404	1438	1380	328
ENSG00000223502	RP11-96B5.3	2	0	2	5	4	4	4	2	8	2
ENSG00000231132	RP11-40C11.2	2	0	0	0	0	0	2	1	0	0
ENSG00000266591	AC022537.1	0	0	0	0	0	0	0	0	0	0
ENSG00000207813	MIR605	0	0	0	1	0	0	0	0	0	0
ENSG00000235279	RP11-539E19.2	0	0	0	1	3	0	2	0	2	0
ENSG00000213659	RSU1P3	0	4	0	0	0	0	6	5	2	0
ENSG00000216022	AC068062.1	0	0	0	0	0	0	0	4	0	0
ENSG00000177613	CSTF2T	3972	4300	4544	6095	6307	7322	7222	7542	7752	8449
ENSG00000236671	PRKG1-AS1	41	22	29	39	34	35	88	75	79	14
ENSG00000107984	DKK1	95	2354	3130	207	3212	3548	189	230	203	4739
ENSG00000213657	RP11-346D6.4	0	3	2	0	7	8	2	0	2	9
ENSG00000227972	PRKRIRP3	4	8	8	2	6	16	3	3	8	23
ENSG00000231131	RP11-346D6.6	0	378	414	2	559	605	5	1	4	674
ENSG00000228651	RP11-556E13.1	4	6	11	7	11	14	7	4	8	29
ENSG00000165471	MBL2	4	127	174	0	166	226	2	2	2	259
ENSG00000201196	Y_RNA	0	0	0	0	0	0	0	0	0	0
ENSG00000227121	RP11-319F12.2	0	27	26	0	29	51	0	0	0	46
ENSG00000231399	SNRPEP8	0	0	0	0	0	0	0	0	0	0
ENSG00000226296	RP11-71J2.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252161	RNA5SP318	0	0	0	0	0	0	0	0	0	0
ENSG00000233805	RP11-449J3.3	0	0	0	0	0	0	0	0	0	0
ENSG00000150275	PCDH15	549	42	58	763	70	45	938	1073	1036	86
ENSG00000263921	AC013737.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252252	RNU6-687P	0	0	0	0	0	0	0	0	0	0
ENSG00000234173	RP11-257I14.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224697	NEFMP1	0	0	0	0	0	0	2	0	0	0
ENSG00000221594	MIR548F1	0	0	0	0	0	0	0	0	0	0
ENSG00000236958	RP11-264A11.1	0	0	0	0	0	0	4	0	0	0
ENSG00000236744	RP11-168O22.1	0	0	0	0	0	0	2	2	0	0
ENSG00000223800	RP11-598C10.2	0	0	0	0	0	0	0	0	0	0
ENSG00000228048	RP11-598C10.1	0	0	0	0	0	0	0	0	0	0
ENSG00000238355	snoU13	0	0	0	0	0	0	0	0	0	0
ENSG00000249860	MTRNR2L5	4	0	0	0	0	2	2	4	2	0
ENSG00000236993	GAPDHP21	0	4	13	0	14	20	2	2	4	31
ENSG00000270541	RP11-478B11.2	0	0	0	0	0	0	0	0	0	0
