gene_id	gene_length
si:dkey-220a11.5	3128
trnak-cuu_206	72
trnak-cuu_207	72
trnan-guu_226	73
trnan-guu_227	73
trnan-guu_228	73
trnan-guu_229	73
trnan-guu_230	73
trnan-guu_231	73
trnan-guu_232	73
trnan-guu_233	73
trnan-guu_234	73
trnak-cuu_208	72
trnak-cuu_209	72
trnan-guu_235	73
trnan-guu_236	73
trnak-cuu_210	72
trnan-guu_237	73
trnan-guu_238	73
trnak-cuu_211	72
trnan-guu_239	73
trnan-guu_240	73
trnan-guu_241	73
trnak-cuu_212	72
trnan-guu_242	73
LOC110439368	640
LOC101885465	11120
LOC110439373	6963
LOC108183323	5506
LOC110439372	29273
LOC110439371	29208
trnap-agg_102	71
trnap-cgg_41	71
trnap-agg_103	71
trnap-agg_104	71
trnap-cgg_42	71
trnap-ugg_45	71
trnap-agg_105	71
trnap-agg_106	71
trnap-cgg_43	71
trnap-agg_107	71
trnap-agg_108	71
LOC110439369	17495
LOC103910818	233
LOC110439370	15530
LOC101885394	12767
LOC103910819	443
trnak-uuu_186	72
trnas-aga_198	81
trnah-gug_160	71
LOC103910773	241993
LOC110439577	3049
trnas-aga_199	81
trnak-uuu_187	72
LOC108183461	273707
trnaf-gaa_124	72
trnaq-cug_168	71
trnai-aau_160	73
trnaf-gaa_125	72
trnaq-cug_169	71
trnai-aau_161	73
trnaf-gaa_126	72
trnaq-cug_170	71
trnai-aau_162	73
trnaq-cug_171	71
trnai-aau_163	73
trnaq-cug_172	71
trnaf-gaa_127	72
trnaq-cug_173	71
trnai-aau_164	73
trnam-cau_102	72
trnam-cau_103	72
trnam-cau_104	72
trnam-cau_105	72
trnam-cau_106	72
trnam-cau_107	72
trnam-cau_108	72
trnam-cau_109	72
trnam-cau_110	72
trnam-cau_111	72
trnam-cau_112	72
trnam-cau_113	72
trnam-cau_114	72
trnam-cau_115	72
trnam-cau_116	72
trnam-cau_117	72
trnam-cau_118	72
trnam-cau_119	72
trnam-cau_120	72
trnam-cau_121	72
trnam-cau_122	72
trnam-cau_123	72
trnam-cau_124	72
trnam-cau_125	72
trnam-cau_126	72
LOC101885949	1946
trnal-uag_102	81
trnal-aag_119	81
trnal-uag_103	81
trnal-uag_104	81
trnal-uag_105	81
trnal-uag_106	81
trnal-uag_107	81
trnal-uag_108	81
trnal-aag_120	81
LOC103910820	2076
LOC110439571	1275
trnap-agg_109	71
trnap-cgg_44	71
trnap-agg_110	71
trnap-cgg_45	71
trnap-agg_111	71
trnap-ugg_46	71
trnap-agg_112	71
trnap-cgg_46	71
trnap-agg_113	71
trnap-cgg_47	71
trnap-agg_114	71
trnap-agg_115	71
trnap-ugg_47	71
trnap-agg_116	71
trnap-agg_117	71
trnat-cgu_33	73
trnar-ccg_35	72
trnar-ucg_43	72
trnae-uuc_81	71
trnay-gua_90	86
trnae-cuc_95	71
trnae-uuc_82	71
trnay-gua_91	86
trnae-cuc_96	71
trnar-acg_72	72
trnae-uuc_83	71
trnae-cuc_97	71
trnar-acg_73	72
trnae-uuc_84	71
trnae-cuc_98	71
trnar-acg_74	72
trnae-uuc_85	71
trnae-cuc_99	71
trnar-acg_75	72
trnae-uuc_86	71
trnae-cuc_100	71
trnar-acg_76	72
trnae-uuc_87	71
trnay-gua_92	86
trnae-cuc_101	71
trnar-acg_77	72
si:ch211-207e19.2	14890
LOC110439551	3374
trnas-aga_200	81
trnak-uuu_188	72
trnah-gug_161	71
trnas-aga_201	81
trnak-uuu_189	72
trnah-gug_162	71
trnas-aga_202	81
trnas-aga_203	81
trnak-uuu_190	72
trnah-gug_163	71
trnas-uga_81	81
trnah-gug_164	71
trnas-uga_82	81
trnak-uuu_191	72
trnah-gug_165	71
trnas-uga_83	81
trnak-uuu_192	72
trnaq-uug_15	71
trnai-aau_165	73
trnaf-gaa_128	72
trnaq-cug_174	71
trnai-aau_166	73
trnai-aau_167	73
trnaf-gaa_129	72
trnaq-uug_16	71
trnai-aau_168	73
trnat-ugu_111	73
trnat-agu_158	73
trnan-auu_7	73
trnar-ucu_85	88
trnat-ugu_112	73
LOC103910821	866
trnai-aau_169	73
trnaq-cug_175	71
trnaf-gaa_130	72
trnai-aau_170	73
trnaq-cug_176	71
trnak-uuu_193	72
trnap-agg_118	81
trnah-gug_166	71
trnas-aga_204	81
trnah-gug_167	71
trnak-uuu_194	72
trnas-aga_205	81
trnah-gug_168	71
trnak-uuu_195	72
trnas-aga_206	81
trnah-gug_169	71
trnak-uuu_196	72
trnav-cac_131	72
trnal-cag_202	82
trnav-uac_47	72
trnav-aac_143	72
LOC103910778	4328
LOC103910779	5052
trnar-ucg_44	72
trnap-cgg_48	71
trnap-cgg_49	71
trnap-agg_119	71
trnap-cgg_50	71
trnap-agg_120	71
LOC100150095	398965
LOC103910782	2283
zgc:174275	12905
LOC108183918	319
si:ch211-237a4.2	178679
trnas-uga_84	71
trnaq-uug_17	71
LOC101886157	13255
LOC108183912	4870
LOC110439580	1048
trnal-cag_203	82
trnav-aac_144	72
trnav-uac_48	72
trnal-cag_204	82
trnav-aac_145	72
trnav-uac_49	72
trnal-cag_205	82
trnav-aac_146	72
trnav-aac_147	72
trnav-uac_50	72
trnav-cac_132	72
LOC110439572	2918
LOC108183913	867
LOC101886012	2788
trnar-ucu_86	88
trnat-agu_159	73
trnat-agu_160	73
trnat-ugu_113	73
LOC100536110	9456
si:ch211-227p7.5	14212
zgc:173713	12661
trnah-aug_4	71
trnak-uuu_197	72
trnas-uga_85	81
trnar-ucg_45	72
trnag-gcc_192	70
trnag-gcc_193	70
LOC108183327	2061
si:dkeyp-33c10.5	1063
LOC570694	11187
trnar-ucg_46	72
LOC103910788	3171
trnat-agu_161	73
LOC101886601	3667
LOC101886638	1027
LOC110439576	858
LOC108183910	6081
LOC110439567	3143
LOC108179160	10375
LOC110439574	17058
si:dkey-40j3.3	522545
LOC110439562	974
LOC101886803	2995
trnar-acg_78	72
trnae-cuc_102	71
trnay-gua_93	86
trnae-uuc_88	71
trnar-acg_79	72
trnae-cuc_103	71
trnay-gua_94	86
trnae-uuc_89	71
trnar-acg_80	72
trnae-cuc_104	71
trnay-gua_95	86
trnae-uuc_90	71
trnar-ucg_47	72
LOC108183901	989
si:ch211-238e22.2	1019
LOC108179089	2970
LOC103910786	1944
LOC103910785	1497
LOC110439575	20749
LOC110439564	4138
LOC110439569	1876
LOC110439559	9387
trnam-cau_127	72
trnam-cau_128	72
trnam-cau_129	72
trnat-agu_162	73
trnat-cgu_34	73
trnat-agu_163	73
trnat-agu_164	73
trnav-cac_133	72
trnal-cag_206	82
LOC110439552	4676
LOC110439550	8043
LOC101884316	794
LOC110439563	2423
LOC103910783	1491
znf1069	4633
trnas-gcu_149	81
trnas-gcu_150	81
trnas-gcu_151	81
trnas-gcu_152	81
trnal-aag_121	81
trnal-aag_122	81
trnal-uag_109	81
trnal-uag_110	81
trnal-aag_123	81
trnal-uag_111	81
trnal-aag_124	81
trnal-uag_112	81
trnal-aag_125	81
trnal-uag_113	81
trnal-aag_126	81
trnal-aag_127	80
trnal-uag_114	81
trnal-aag_128	81
trnal-cag_207	82
trnav-cac_134	72
trnaa-agc_59	72
LOC101885165	953
trnas-cga_22	81
trnas-gcu_153	81
LOC110439556	1540
trnar-acg_81	72
trnae-uuc_91	71
trnar-acg_82	72
trnae-cuc_105	71
trnay-gua_96	86
trnar-ucg_48	72
trnar-ucg_49	72
trnar-ccg_36	72
trnat-cgu_35	73
zgc:174703	11392
LOC103910790	1997
LOC100005924	5156
trnav-cac_135	72
trnav-aac_148	72
LOC101885044	2727
LOC108183907	5138
trnal-cag_208	82
trnat-ugu_114	73
trnat-agu_165	73
trnar-ccg_37	72
trnar-ucg_50	72
trnae-uuc_92	71
trnae-cuc_106	71
trnar-acg_83	72
trnay-gua_97	86
trnae-cuc_107	71
trnar-acg_84	72
LOC110439560	1365
trnav-aac_149	72
trnav-cac_136	72
trnal-uag_115	82
trnal-cag_209	82
trnav-aac_150	72
trnav-cac_137	72
trnal-cag_210	82
trnav-aac_151	72
trnav-cac_138	72
trnal-cag_211	82
LOC108183900	8914
trnag-gcc_194	70
trnag-gcc_195	70
trnar-acg_85	72
trnae-cuc_108	71
trnay-gua_98	86
trnae-uuc_93	71
trnar-acg_86	72
trnae-cuc_109	71
trnay-gua_99	86
trnae-uuc_94	71
trnar-acg_87	72
trnae-cuc_110	71
trnay-gua_100	86
trnae-uuc_95	71
trnar-acg_88	72
trnae-cuc_111	71
trnay-gua_101	86
trnae-uuc_96	71
trnag-acc_2	72
trnae-cuc_112	71
trnay-gua_102	86
trnae-uuc_97	71
trnar-acg_89	72
trnae-cuc_113	71
trnay-gua_103	86
trnae-uuc_98	71
trnar-acg_90	72
trnae-cuc_114	71
trnay-gua_104	86
trnae-uuc_99	71
trnar-acg_91	72
trnae-cuc_115	71
trnay-gua_105	86
trnae-uuc_100	71
trnar-acg_92	72
trnae-cuc_116	71
trnay-gua_106	86
trnae-uuc_101	71
trnar-ucg_51	72
zgc:174314	14058
LOC101882666	16723
LOC103910793	8605
si:dkey-19h16.6	9320
LOC103910791	7739
LOC101885553	1074
LOC110439394	957
trnas-gcu_154	81
trnas-gcu_155	81
trnas-gcu_156	81
trnas-gcu_157	81
trnas-gcu_158	81
trnas-gcu_159	81
trnas-gcu_160	81
trnan-guu_243	73
trnak-cuu_213	72
trnak-uuu_198	72
trnas-aga_207	81
trnag-gcc_196	70
trnal-cag_212	82
trnav-cac_139	72
trnav-aac_152	72
trnal-cag_213	82
trnav-cac_140	72
trnav-aac_153	72
LOC108183902	671
LOC103910825	5718
trnas-cga_23	81
trnas-uga_86	81
trnas-cga_24	81
trnai-uau_6	72
LOC108183899	6464
LOC103910795	2780
LOC108183903	1671
LOC110439395	425
trnav-uac_51	72
trnav-cac_141	73
trnal-cag_214	82
si:dkey-57k17.1	11916
trnam-cau_130	72
trnal-cag_215	82
trnam-cau_131	72
trnal-cag_216	82
trnat-agu_166	73
trnat-agu_167	73
LOC103910799	279235
trnaa-agc_60	72
trnav-cac_142	72
trnav-cac_143	72
trnal-aag_129	81
trnal-uag_116	81
trnal-aag_130	81
trnal-aag_131	81
trnal-uag_117	81
trnal-aag_132	81
trnal-aag_133	81
LOC110439570	1330
trnap-ugg_48	71
trnap-agg_121	71
trnap-cgg_51	71
trnap-ugg_49	71
trnap-ugg_50	71
trnal-aag_134	71
trnat-cgu_36	73
LOC103910797	3143
LOC103910826	31994
trnas-gcu_161	81
trnas-uga_87	81
LOC101885723	997
trnat-agu_168	73
LOC793291	11402
si:ch211-199m9.3	21215
LOC101885837	12163
trnay-gua_107	86
trnae-uuc_102	71
trnar-ucg_52	72
trnar-ccg_38	72
LOC101885885	1469
LOC103910801	1884
trnas-gcu_162	81
trnas-gcu_163	81
trnas-gcu_164	80
trnak-cuu_214	72
trnan-guu_244	73
trnak-cuu_215	72
trnan-guu_245	73
trnan-guu_246	73
trnat-ugu_115	73
trnat-agu_169	73
trnat-ugu_116	73
trnak-cuu_216	72
trnak-cuu_217	72
trnak-cuu_218	72
trnai-gau_5	73
trnan-guu_247	73
LOC101885920	4641
si:ch211-212k5.4	6462
trnas-gcu_165	81
trnas-gcu_166	81
trnas-gcu_167	81
trnak-uuu_199	72
trnas-aga_208	81
trnah-gug_170	71
trnak-uuu_200	72
trnas-aga_209	81
trnah-gug_171	71
trnak-uuu_201	72
trnas-aga_210	81
trnah-gug_172	71
trnak-uuu_202	72
trnas-aga_211	81
trnah-gug_173	71
trnak-uuu_203	72
trnas-aga_212	81
trnas-gcu_168	81
trnas-gcu_169	81
trnas-gcu_170	81
trnas-gcu_171	81
trnae-uuc_103	71
trnay-gua_108	86
trnae-cuc_117	71
trnac-aca_3	72
trnag-gcc_197	70
LOC100537868	6388
trnae-cuc_118	72
trnak-cuu_219	72
trnan-guu_248	73
trnak-cuu_220	72
trnak-cuu_221	72
trnan-guu_249	73
trnak-cuu_222	72
trnak-cuu_223	72
trnan-guu_250	73
trnak-cuu_224	72
trnan-guu_251	73
trnak-cuu_225	72
trnan-guu_252	73
trnan-guu_253	73
trnak-cuu_226	72
trnan-guu_254	73
trnak-cuu_227	72
trnan-guu_255	73
trnan-guu_256	73
trnak-cuu_228	72
trnan-guu_257	73
trnak-cuu_229	72
trnan-guu_258	73
LOC101886291	6884
trnar-ccg_39	73
trnar-ucg_53	72
trnat-agu_170	73
trnat-agu_171	73
trnat-ugu_117	73
trnag-gcc_198	70
trnag-gcc_199	70
trnag-gcc_200	70
trnar-gcg_9	70
trnag-gcc_201	70
trnag-gcc_202	70
trnar-gcg_10	70
trnal-cag_217	82
trnav-cac_144	72
trnav-aac_154	72
trnal-cag_218	82
trnav-cac_145	72
trnav-aac_155	72
trnal-cag_219	82
trnav-cac_146	72
trnav-aac_156	72
trnal-cag_220	82
trnav-cac_147	72
trnav-aac_157	71
trnal-aag_135	81
trnas-gcu_172	80
trnas-gcu_173	81
trnas-gcu_174	81
trnas-gcu_175	81
trnas-gcu_176	81
trnas-gcu_177	81
trnas-gcu_178	81
trnal-cag_221	82
trnal-cag_222	82
trnam-cau_132	72
trnal-cag_223	82
trnam-cau_133	72
trnal-cag_224	82
trnam-cau_134	72
trnal-cag_225	82
trnam-cau_135	72
trnal-cag_226	82
trnam-cau_136	72
trnal-cag_227	82
trnam-cau_137	72
trnal-cag_228	82
trnam-cau_138	72
trnal-cag_229	82
trnam-cau_139	72
trnav-cac_148	72
trnat-cgu_37	73
trnat-agu_172	73
trnar-ucu_87	88
trnat-ugu_118	73
trnav-cac_149	72
trnav-aac_158	72
trnal-cag_230	82
trnav-cac_150	72
trnav-aac_159	72
trnas-aga_213	81
trnak-uuu_204	72
trnah-gug_174	71
trnas-cga_25	81
trnah-gug_175	71
trnas-uga_88	81
trnak-uuu_205	72
trnah-gug_176	71
trnas-aga_214	81
trnak-uuu_206	72
trnah-gug_177	71
trnas-aga_215	81
trnak-uuu_207	72
LOC101883686	48164
trnat-cgu_38	73
trnat-ugu_119	73
LOC110439558	1324
trnas-aga_216	81
trnak-uuu_208	72
trnah-gug_178	71
trnas-aga_217	81
trnak-uuu_209	72
trnah-gug_179	71
trnas-aga_218	81
trnak-uuu_210	72
trnah-gug_180	71
trnas-aga_219	81
trnak-uuu_211	72
trnah-gug_181	71
trnas-uga_89	81
trnak-uuu_212	72
trnah-gug_182	71
trnas-aga_220	81
trnak-uuu_213	72
LOC110439561	949
LOC108183926	8527
trnat-agu_173	73
trnat-ugu_120	73
trnat-agu_174	73
trnat-ugu_121	73
trnat-agu_175	73
trnat-ugu_122	73
trnat-agu_176	73
trnat-ugu_123	73
trnat-agu_177	73
trnat-ugu_124	73
trnat-agu_178	73
trnat-ugu_125	73
trnat-agu_179	73
trnat-ugu_126	73
trnat-agu_180	73
trnat-ugu_127	73
trnat-agu_181	73
trnat-ugu_128	73
trnat-agu_182	73
trnat-ugu_129	73
trnat-agu_183	73
trnat-ugu_130	73
trnat-agu_184	73
trnat-ugu_131	73
trnat-agu_185	73
trnat-ugu_132	73
trnat-agu_186	73
trnat-ugu_133	73
trnat-agu_187	73
trnat-ugu_134	73
trnat-agu_188	73
trnat-ugu_135	73
trnas-cga_26	81
trnah-gug_183	71
trnak-uuu_214	72
trnas-aga_221	81
trnah-gug_184	71
trnak-uuu_215	72
trnak-uuu_216	72
trnas-aga_222	81
trnas-aga_223	81
trnak-uuu_217	72
LOC101882544	199840
trnal-aag_136	81
trnal-uag_118	81
trnal-aag_137	81
trnal-uag_119	81
trnal-aag_138	81
trnal-uag_120	81
trnal-aag_139	81
trnal-uag_121	80
trnal-aag_140	81
trnal-uag_122	80
trnal-aag_141	81
trnal-uag_123	81
trnal-aag_142	81
trnal-uag_124	81
trnal-aag_143	81
trnal-uag_125	81
trnal-aag_144	81
trnal-uag_126	80
trnal-aag_145	81
trnal-uag_127	81
trnal-aag_146	81
trnal-uag_128	81
trnal-aag_147	81
trnal-uag_129	81
trnal-aag_148	81
trnal-uag_130	81
trnal-aag_149	81
trnal-aag_150	81
trnal-uag_131	81
trnak-cuu_230	72
trnan-guu_259	73
trnak-cuu_231	72
trnak-cuu_232	72
trnan-guu_260	73
trnak-cuu_233	72
trnak-cuu_234	72
trnan-guu_261	73
trnak-cuu_235	72
LOC103910813	2419
znf1068	332788
LOC110439579	5042
LOC110439557	11767
trnat-ugu_136	73
trnat-agu_189	73
trnav-cac_151	72
trnav-aac_160	72
trnal-cag_231	82
trnav-cac_152	72
trnav-aac_161	72
trnal-cag_232	82
trnav-cac_153	72
trnav-aac_162	72
trnas-aga_224	81
trnak-uuu_218	72
trnas-uga_90	81
trnak-uuu_219	72
trnas-aga_225	81
trnah-gug_185	71
trnas-uga_91	81
trnah-gug_186	71
trnas-uga_92	81
trnak-uuu_220	72
LOC108183954	1224
trnaq-cug_177	71
trnai-aau_171	73
trnak-cuu_236	72
trnan-guu_262	73
trnan-guu_263	72
trnan-guu_264	73
trnak-cuu_237	72
trnar-ccu_8	72
LOC110439553	4628
trnan-guu_265	73
trnan-guu_266	72
trnan-guu_267	73
trnak-cuu_238	72
trnak-cuu_239	72
LOC101882613	4809
trnap-agg_122	71
trnar-ccg_40	71
trnap-agg_123	71
trnap-agg_124	71
trnal-cag_233	71
trnap-agg_125	71
trnal-cag_234	71
trnap-agg_126	71
trnap-cgg_52	71
trnap-agg_127	71
trnap-cgg_53	71
trnap-agg_128	71
trnat-ugu_137	73
trnat-cgu_39	73
LOC110439573	975
LOC110439554	124199
LOC101882952	1993
LOC110439566	683
LOC101882910	1200
trnak-cuu_240	72
trnan-guu_268	73
trnak-cuu_241	72
trnak-cuu_242	72
trnak-cuu_243	72
trnan-guu_269	73
trnan-guu_270	73
trnak-cuu_244	72
trnak-cuu_245	72
trnak-cuu_246	72
trnak-cuu_247	72
trnak-cuu_248	72
trnak-cuu_249	72
trnan-guu_271	73
trnak-cuu_250	72
trnak-cuu_251	72
trnak-cuu_252	72
trnan-guu_272	73
trnak-cuu_253	72
trnak-cuu_254	72
trnak-cuu_255	72
trnan-guu_273	73
trnak-cuu_256	72
trnak-cuu_257	72
trnak-cuu_258	72
trnan-guu_274	73
trnak-cuu_259	72
trnak-cuu_260	72
trnan-guu_275	73
trnan-auu_8	73
trnan-guu_276	73
trnak-cuu_261	72
trnak-cuu_262	72
trnan-guu_277	73
trnak-cuu_263	72
trnak-cuu_264	72
trnan-guu_278	73
trnan-auu_9	73
trnan-guu_279	73
trnan-guu_280	73
trnan-guu_281	73
LOC100535035	8076
LOC108183976	2380
LOC110439396	15764
LOC103910804	299
trnas-gcu_179	81
trnat-ugu_138	73
trnat-agu_190	73
trnat-agu_191	73
trnat-cgu_40	73
trnat-agu_192	73
trnat-agu_193	73
trnar-ucu_88	88
trnat-cgu_41	73
trnar-ucu_89	88
trnat-ugu_139	73
trnat-agu_194	73
trnar-ucu_90	88
LOC100535113	2022
LOC103910803	26849
LOC101882767	17608
LOC101882726	1672
trnas-aga_226	81
trnah-gug_187	71
trnas-aga_227	81
trnah-gug_188	71
trnas-aga_228	81
trnak-uuu_221	72
trnas-aga_229	81
trnaq-cug_178	71
trnai-aau_172	73
trnaf-gaa_131	72
trnaq-cug_179	71
trnai-aau_173	73
LOC101883981	1134
LOC101883231	1751
trnak-cuu_265	72
trnan-guu_282	73
trnan-guu_283	73
trnak-cuu_266	72
trnak-cuu_267	72
LOC100535286	1311
LOC110439578	5949
LOC101883270	3932
LOC101883368	3005
LOC101883327	4386
LOC110439568	2867
LOC101882320	328720
LOC110439565	4719
LOC103910810	1688
si:dkey-196n19.8	2001
trnat-ugu_140	73
trnap-agg_129	71
trnap-agg_130	71
trnap-cgg_54	71
trnap-cgg_55	71
trnap-agg_131	71
trnap-agg_132	71
trnap-agg_133	71
trnap-ugg_51	71
trnav-aac_163	72
trnav-uac_52	72
LOC103910812	4412
LOC110439555	3480
trnag-ccc_101	70
trnag-gcc_203	70
trnag-gcc_204	70
trnat-agu_195	73
trnat-cgu_42	73
trnat-ugu_141	73
trnag-ccc_102	70
trnag-gcc_205	70
trnag-gcc_206	70
trnag-gcc_207	70
trnag-ccc_103	70
trnag-gcc_208	70
trnag-gcc_209	70
trnag-gcc_210	70
trnag-gcc_211	70
trnag-ccc_104	70
trnag-gcc_212	70
trnag-ccc_105	70
trnag-gcc_213	70
trnag-gcc_214	70
trnag-ccc_106	70
trnag-gcc_215	70
trnag-gcc_216	70
trnag-ccc_107	70
trnag-gcc_217	70
trnag-gcc_218	70
trnag-gcc_219	70
trnag-gcc_220	70
trnag-ccc_108	70
trnag-gcc_221	70
trnag-ccc_109	70
trnag-gcc_222	70
trnag-gcc_223	70
trnag-ccc_110	70
trnag-gcc_224	70
trnag-gcc_225	70
trnag-ccc_111	70
trnag-gcc_226	70
trnag-gcc_227	70
trnag-gcc_228	70
trnag-gcc_229	70
trnag-ccc_112	70
trnag-gcc_230	70
trnag-ccc_113	70
trnag-gcc_231	70
trnag-gcc_232	70
trnag-ccc_114	70
trnag-gcc_233	70
trnag-gcc_234	70
trnag-ccc_115	70
trnag-gcc_235	70
trnag-gcc_236	70
trnae-uuc_104	71
trnay-gua_109	86
trnae-cuc_119	71
trnar-acg_93	72
trnaa-ugc_4	71
trnay-gua_110	86
trnae-cuc_120	71
trnar-acg_94	72
trnae-uuc_105	71
trnay-gua_111	86
trnae-cuc_121	71
trnar-acg_95	72
trnae-uuc_106	71
trnay-gua_112	86
trnae-cuc_122	71
trnar-acg_96	72
trnae-uuc_107	71
trnay-gua_113	86
trnae-cuc_123	71
trnar-acg_97	72
trnae-uuc_108	71
trnay-gua_114	86
trnae-cuc_124	71
trnar-acg_98	72
LOC108183334	2281
trnar-ucu_91	88
trnat-agu_196	73
trnat-agu_197	73
LOC108183921	69473
trnas-aga_230	80
LOC100537399	10050
trnal-uag_132	81
trnal-uag_133	81
trnal-aag_151	81
trnal-aag_152	81
LOC110439598	1396
LOC108183335	21016
LOC108183933	4157
LOC103910837	600
LOC103910844	999172
LOC103910836	553
trnaq-uug_18	72
trnae-cuc_125	71
trnay-gua_115	86
trnae-uuc_109	71
trnastop-uca_7	72
trnas-cga_27	81
LOC100333434	141766
trnat-ugu_142	73
trnat-agu_198	73
trnar-ucu_92	88
trnat-ugu_143	73
trnat-agu_199	73
trnat-agu_200	73
trnat-ugu_144	73
trnat-agu_201	73
trnat-agu_202	73
trnat-ugu_145	73
trnat-agu_203	73
trnar-ucu_93	88
trnat-ugu_146	73
trnat-agu_204	73
trnai-uau_7	88
trnat-ugu_147	73
trnat-agu_205	73
trnar-ucu_94	88
trnat-ugu_148	73
trnat-agu_206	73
trnar-ucu_95	88
trnat-ugu_149	73
trnat-agu_207	73
trnar-ucu_96	88
LOC103910835	1140
trnar-ccg_41	72
trnar-ucg_54	72
trnae-uuc_110	71
trnay-gua_116	86
trnae-cuc_126	71
trnar-acg_99	72
trnae-uuc_111	71
trnay-gua_117	86
trnae-cuc_127	71
trnar-acg_100	72
trnae-uuc_112	71
trnay-gua_118	86
trnae-cuc_128	71
trnar-acg_101	72
trnae-uuc_113	71
trnae-cuc_129	71
trnar-acg_102	72
trnae-uuc_114	71
trnay-gua_119	86
trnae-cuc_130	71
trnar-acg_103	72
trnae-uuc_115	71
trnae-cuc_131	71
trnar-acg_104	72
trnae-uuc_116	71
trnay-gua_120	86
trnae-cuc_132	71
LOC108183927	2859
trnan-guu_284	73
trnan-guu_285	73
si:dkey-9p20.1	2655
trnal-uag_134	80
trnak-uuu_222	72
trnah-gug_189	71
trnaq-cug_180	71
trnai-aau_174	73
trnat-ugu_150	73
trnat-agu_208	73
trnar-ucu_97	88
trnat-ugu_151	73
trnat-agu_209	73
trnat-ugu_152	73
trnat-ugu_153	73
trnat-agu_210	73
trnat-ugu_154	73
trnat-ugu_155	73
trnat-ugu_156	73
trnat-agu_211	73
trnar-ucu_98	88
trnas-uga_93	81
trnas-uga_94	81
trnas-uga_95	81
trnas-uga_96	81
trnas-aga_231	81
trnas-uga_97	81
trnav-aac_164	72
trnav-cac_154	72
trnav-aac_165	72
trnav-aac_166	72
trnav-cac_155	72
trnav-aac_167	72
trnav-cac_156	72
trnav-aac_168	72
trnav-cac_157	72
trnav-aac_169	72
trnav-cac_158	72
trnav-aac_170	72
trnav-cac_159	72
trnah-gug_190	71
trnas-aga_232	81
trnak-uuu_223	72
trnah-gug_191	71
trnas-aga_233	81
trnak-uuu_224	72
trnaq-cug_181	71
trnai-aau_175	73
trnaq-cug_182	71
trnai-aau_176	73
trnaq-uug_19	71
trnai-aau_177	73
trnaf-gaa_132	72
trnaq-cug_183	71
trnai-aau_178	73
trnaf-gaa_133	71
trnas-aga_234	81
trnak-uuu_225	72
trnah-gug_192	71
trnas-aga_235	81
trnak-uuu_226	72
trnah-gug_193	71
trnas-aga_236	81
trnak-uuu_227	72
trnah-gug_194	71
trnas-aga_237	81
trnak-uuu_228	72
trnah-gug_195	71
trnas-aga_238	81
trnak-uuu_229	72
trnah-gug_196	71
trnas-aga_239	81
trnak-uuu_230	72
trnah-gug_197	71
trnas-uga_98	81
trnak-uuu_231	72
trnah-gug_198	71
trnas-aga_240	81
trnak-uuu_232	72
trnah-gug_199	71
trnas-aga_241	81
trnak-uuu_233	72
trnah-gug_200	71
trnas-aga_242	81
trnak-uuu_234	72
trnah-gug_201	71
trnas-gcu_180	81
trnag-gcc_237	70
trnag-gcc_238	70
trnar-gcg_11	70
trnag-gcc_239	70
trnar-gcg_12	70
LOC100003687	4485
LOC101884955	22346
LOC110439596	1409
LOC101884996	2029
LOC103910840	901
trnap-ugg_52	71
trnap-ugg_53	71
trnal-uag_135	81
trnal-aag_153	81
trnal-aag_154	81
trnas-gcu_181	81
trnas-gcu_182	81
trnas-gcu_183	81
trnas-gcu_184	81
trnas-gcu_185	81
trnas-gcu_186	81
trnas-gcu_187	81
trnas-gcu_188	81
trnas-gcu_189	81
trnas-gcu_190	81
trnas-gcu_191	81
trnas-gcu_192	81
trnal-uaa_12	73
trnas-gcu_193	81
trnas-cga_28	81
LOC108183925	261353
LOC101883302	1192
trnar-ccg_42	72
trnastop-uca_8	72
trnar-ccg_43	72
trnar-ucg_55	72
trnag-ccc_116	70
trnag-gcc_240	70
trnag-ccc_117	70
trnag-gcc_241	70
trnag-gcc_242	70
trnag-ccc_118	70
trnag-gcc_243	70
trnag-gcc_244	70
trnag-gcc_245	70
trnag-ccc_119	70
trnag-gcc_246	70
trnag-gcc_247	70
trnag-ccc_120	70
trnag-gcc_248	70
trnas-gcu_194	70
trnag-ccc_121	70
trnag-gcc_249	70
trnag-gcc_250	70
trnag-ccc_122	70
trnag-gcc_251	70
trnar-gcg_13	70
trnag-gcc_252	70
trnag-gcc_253	70
trnar-gcg_14	70
LOC101884708	2580
LOC571353	1949
LOC103910847	1832
trnap-agg_134	71
trnar-ccg_44	72
trnastop-uca_9	72
trnar-ucu_99	88
trnat-agu_212	73
trnat-ugu_157	73
trnar-ucu_100	88
trnat-agu_213	73
trnat-ugu_158	73
trnas-gcu_195	81
trnas-cga_29	81
trnas-gcu_196	81
trnat-ugu_159	73
LOC110439602	2365
LOC110439599	14044
zgc:174690	164761
LOC103910855	995
LOC103910850	3341
trnap-agg_135	71
trnat-ugu_160	73
trnap-ugg_54	71
trnap-agg_136	71
trnap-agg_137	71
trnap-agg_138	71
trnap-agg_139	71
trnap-agg_140	71
trnap-agg_141	71
trnap-cgg_56	71
trnap-agg_142	71
trnag-gcc_254	70
trnag-ccc_123	70
trnad-guc_15	70
trnag-gcc_255	70
trnag-gcc_256	70
trnag-gcc_257	70
trnag-ccc_124	70
trnag-gcc_258	70
trnag-gcc_259	70
trnag-gcc_260	70
trnat-agu_214	73
trnat-ugu_161	73
trnar-ucu_101	88
znf1077	6937
LOC110439583	69740
