gene_id	gene_name	SRR3655791	SRR3655792	SRR3655793	SRR3655794	SRR3655795	SRR3655796	SRR3655797	SRR3655798	SRR3655799	SRR3655800	SRR3655801	SRR3655802
LOC101887149	LOC101887149	0	0	0.575465	0.448321	0	0.19727	0	0	0.461008	0.751114	0.543093	3.265542
LOC101887150	LOC101887150	0	0	0	0	0.28618	0.157626	0	0	0.484685	0.433218	0	0.181246
LOC101887156	LOC101887156	0.068613	0.705901	0	0.032139	0.06148	0	1.033156	1.033156	0.814033	0.151069	0	0
LOC101887157	LOC101887157	6.569015	6.109477	1.743332	1.576036	1.627067	1.380435	6.782419	6.782419	0.872992	0.83026	1.11415	1.056461
LOC101887159	LOC101887159	0.127762	0.390604	0.481208	0.221973	0.291081	0.088566	1.660073	1.660073	0.586575	0.492532	1.382663	1.212523
LOC101887160	LOC101887160	3.023323	2.52237	2.75808	2.616575	3.130655	3.599632	0	0	1.861451	2.208527	0	1.296946
LOC101887163	LOC101887163	0	0	0	0	0	0	0	0	1.16062	0.098552	0	0
LOC101887172	LOC101887172	0	0.075726	0	0	0	0.385858	0	0	0.541703	0.555221	0.159395	0.542536
LOC101887174	LOC101887174	0	0	0	0	0	0	0	0	0.736277	0	0	0
LOC101887188	LOC101887188	0.121557	0.18352	0	0.133912	0	0.520541	0.096761	0.096761	0	0.355135	0	0.136268
LOC101887189	LOC101887189	0.10586	0.080867	0	0.247931	0	0	0.27159	0.27159	0	0.047701	0.238747	0
LOC101887191	LOC101887191	0	0	0.48645	0.362984	0	0	0	0	0	0.872964	0	0
LOC103908610	LOC103908610	0	0.02311	0	0	0	0	0	0	0	0	0	0
LOC103908612	LOC103908612	2.392681	2.366096	2.062431	1.739697	0.607988	0.859839	1.191071	1.191071	2.209903	2.027591	1.65109	1.689286
LOC103908614	LOC103908614	0.046168	0.131393	0.059418	0.144271	0.35322	0.212215	0.045667	0.045667	0.875937	0.542812	1.271638	0.643109
LOC103908620	LOC103908620	0	0.372721	2.143984	1.485544	2.185966	2.159484	944.463891	944.463896	13.957099	11.762386	14.580239	11.120344
LOC103908633	LOC103908633	0	0.063121	0.62984	1.314618	0.437996	0.210752	1.356368	1.356368	0	0.288779	0	0.31351
LOC103908636	LOC103908636	139.002005	139.943523	204.455519	201.522226	109.153184	107.060055	83.187398	83.187399	169.185277	169.82573	190.275565	188.488886
LOC103908642	LOC103908642	2.007862	2.209937	0.138791	0.168292	0.178086	0.288332	2.624191	2.624191	0.683548	0.82693	0.581163	0.911257
LOC103908645	LOC103908645	0	0	0	0	0	0	0	0	0	0	1.065069	1.796629
LOC103908650	LOC103908650	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908666	LOC103908666	0.212478	0.243471	0.04446	0.149292	0.126927	0.125389	0.227137	0.227137	0.248085	0.287233	0.119801	0.137058
LOC103908668	LOC103908668	4.238277	3.931946	3.283318	3.317346	1.770115	1.879912	8.425823	8.425823	8.946377	8.650433	5.02301	5.043034
LOC103908669	LOC103908669	3.173337	3.027778	2.971906	2.661297	1.018842	0.918719	6.062822	6.062822	1.412391	1.635919	5.03985	5.715866
LOC103908672	LOC103908672	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908677	LOC103908677	0	0.082974	0.054287	0	0.038745	0.071856	0	0	0	0	0.146278	0.057248
LOC103908680	LOC103908680	0	0	0	0.025073	0	0	0.034332	0.034332	0	0	0	0.011847
LOC103908682	LOC103908682	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908683	LOC103908683	0	0	0	0	0	0.020201	0.199567	0.199567	0	0	0.247814	0
LOC103908684	LOC103908684	0	0.013327	0.043806	0.081719	0	0	0.044759	0.044759	0	0	0	0.015005
LOC103908692	LOC103908692	0	0.050169	0	0.081722	0	0.061019	0.820604	0.820604	1.028658	0.620273	0.504928	0.640107
LOC103908705	LOC103908705	0.061525	0	0	0	0	0	0	0	0	0	0	0
LOC103908707	LOC103908707	0	0	0	0	0.132513	0	0	0	0	0	0	0
LOC103908709	LOC103908709	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908709_1	LOC103908709_1	0	0	0	0.035828	0	0	0.094938	0.094938	0	0.036002	0	0.195725
LOC103908713	LOC103908713	0	0	0	0	0	0	0	0	0	0.031955	0	0
LOC103908713_1	LOC103908713_1	0	0	0.346413	0.195737	0	0.021823	0	0	0	0	0	0
LOC103908715	LOC103908715	0	0	0.139667	0.102309	0.055378	0.02626	0.015856	0.015856	0.014432	0	0	0.005315
LOC103908722	LOC103908722	0.199732	0	0.183578	0	0.422608	0.295468	0.692393	0.692393	0	0.247615	0.13806	0.398609
LOC103908723	LOC103908723	0.726265	0.381425	0.570163	0.552814	0.569422	0.353587	3.377203	3.377203	6.571793	5.791644	6.039958	6.714813
LOC103908724	LOC103908724	9.819553	9.836466	44.571708	44.853565	23.834256	23.785269	111.495241	111.495242	235.002596	235.405018	142.798512	145.145708
LOC103908726	LOC103908726	0	0	0	0	0	0	0	0	0	0	0	0.033834
LOC103908728	LOC103908728	0	0.393877	0	0	0	0	0	0	0	0	0	0.958195
LOC103908739	LOC103908739	0	0.01427	0.011726	0.006317	0.033477	0.035249	0.011981	0.011981	0.032716	0.032839	0	0.016066
LOC103908740	LOC103908740	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908740_1	LOC103908740_1	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908741	LOC103908741	2.579122	2.068999	2.04283	1.630656	1.541618	1.337269	1.131968	1.131968	2.480887	1.644713	2.872991	1.74112
LOC103908743	LOC103908743	0.774298	0.767737	2.186774	2.39728	0	0.29264	0.205005	0.205005	1.438284	0.928066	0.362522	0.381131
LOC103908746	LOC103908746	0	0.162508	0.890273	1.392488	0.127079	0.475625	1.273486	1.273486	1.159117	1.533744	3.678295	4.147165
LOC103908747	LOC103908747	0.065073	0.01657	0.027233	0.060962	0.038872	0.061442	0.083475	0.083475	0.050652	0.097741	0.17122	0.1679
LOC103908748	LOC103908748	0.219832	0.307875	0.183997	0.171621	0.19698	0.129729	0.281997	0.281997	1.711145	1.089641	0.826317	0.913836
LOC103908749	LOC103908749	0	4.546182	14.994947	6.070656	15.786472	15.288379	30.574464	30.574464	0	0	0	0
LOC103908752	LOC103908752	0	0	0	0	5.386389	3.262724	3.649008	3.649008	0	0	2.67396	1.019714
LOC103908753	LOC103908753	0	0	0	0	0	0	0	0	0	0	0	0.197593
LOC103908754	LOC103908754	0	0.28275	0	0	0	0	0	0	0	0	0	0
LOC103908759	LOC103908759	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908760	LOC103908760	0	0.047007	0.308135	0.551907	0.336689	0.601927	0.492971	0.492971	0.27966	0.226939	0	0
LOC103908762	LOC103908762	0	0	0.199288	0.261471	0.02911	0.016036	0.046546	0.046546	0.052663	0.100028	0.039057	0.009958
LOC103908763	LOC103908763	2.479004	2.665486	0	0.547057	1.161543	1.542659	1.953783	1.953783	4.194662	4.845918	10.078414	10.549974
LOC103908766	LOC103908766	0.080765	0	0	0	0	0.159871	0	0	0.094299	0.222861	0	0
LOC103908767	LOC103908767	0	0	0	0	0.156913	0.193117	0	0	0	0.324836	0.468206	0.089963
LOC103908771	LOC103908771	0	0	0	0	0	0.341374	0	0	1.125692	0	0	0
LOC103908772	LOC103908772	25.837722	25.921738	18.255645	19.883113	12.352665	12.79213	0.86089	0.86089	1.632449	1.285234	1.261302	0.805671
LOC103908775	LOC103908775	0.13014	0.048389	0.151274	0.17562	0	0	0	0	0	0	0.135872	0.051815
LOC103908781	LOC103908781	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908784	LOC103908784	0	0.080153	0	0	0	0	0.479041	0.479041	0.292672	0.668801	0	0
LOC103908786	LOC103908786	0.524562	0.474858	0.397239	0.516317	0.617009	0.837109	1.176384	1.176384	0.702881	0.449995	1.005676	0.718451
LOC103908795	LOC103908795	0.083968	0.064144	0.10542	0	0	0.171348	0	0	0	0.037837	0.272853	0.072218
LOC103908797	LOC103908797	0	0.199496	0.327872	0.489308	0.468008	0.369871	0.335001	0.335001	0	0	0	0
LOC103908800	LOC103908800	0	0	0	0	0	0	0	0	0	0	0	1.559263
LOC103908802	LOC103908802	0.185784	0.178156	0	0.081149	0.263721	0.235424	0	0	0.059025	0.088884	0	0
LOC103908810	LOC103908810	0.114986	0	0.060791	0.036127	0.013459	0	0.101846	0.101846	0.027578	0.059074	0.038387	0.057635
LOC103908819	LOC103908819	0	0	0	0	0	1.967976	0	0	0	0	0	0.869164
LOC103908820	LOC103908820	0.317013	0.10782	0.284309	0.586047	0.440039	0.392864	0.304995	0.304995	0.462673	0.178561	0.268111	0.565141
LOC103908824	LOC103908824	0	0.035658	0	0	0	0	0	0	0	0	0	0
LOC103908826	LOC103908826	0	0.03882	0	0	0	0	0	0	0	0	0.203103	0
LOC103908827	LOC103908827	5.319838	4.138016	13.081421	11.419939	5.080333	4.399051	1.453535	1.453535	4.548598	4.129096	5.126764	5.356713
LOC103908832	LOC103908832	0	0.088476	0.223882	0.074502	0.219285	0	0.354099	0.354099	0.424163	0.858168	0.111232	0.045588
LOC103908836	LOC103908836	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908837	LOC103908837	3.430957	3.417962	0	0	0.191304	0.265347	5.40145	5.40145	1.872973	1.72261	0.590187	0.556496
LOC103908840	LOC103908840	0	0	0	0	0	0	0.114699	0.114699	0	0	0	0
LOC103908842	LOC103908842	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908843	LOC103908843	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908846	LOC103908846	0	0	0	0	0	0	0	0	13.901768	0	0	0
LOC103908848	LOC103908848	0.3627	0.307856	0.758941	0.849471	0.361108	0.228309	0.051696	0.051696	0.517589	0.744542	0.045445	0.173303
LOC103908849	LOC103908849	0.275727	0.386156	1.038514	0.688825	0.576485	0.292886	0.235799	0.235799	0.214623	0.124245	0.103642	0.197619
LOC103908853	LOC103908853	0.181845	0.069456	0.171227	0.255536	0.396473	0.230443	0.058317	0.058317	0.159239	0.061456	0.121103	0.058649
LOC103908855	LOC103908855	0.146555	0.111955	0.918987	1.304318	0.6566	0.492971	0.093999	0.093999	0.342229	0.363214	0	0.031512
LOC103908856	LOC103908856	0	0.034201	0	0	0	0.012615	0	0	0	0	0	0.027062
LOC103908857	LOC103908857	1.044605	0.897732	1.311487	0.733962	0.468008	0.554807	0.335001	0.335001	0	0.353031	0.294489	0.224607
LOC103908858	LOC103908858	0.476155	0.818415	0.298903	0.669114	0	0.252894	1.832417	1.832417	0.277975	0.21456	0	0.409524
LOC103908867	LOC103908867	0	0	0	0	0	0	0	0	0	0.035522	0	0.237301
LOC103908871	LOC103908871	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908875	LOC103908875	0	0	0.432931	1.840142	1.362405	0.64498	1.641174	1.641174	1.624753	1.014926	0	0
LOC103908877	LOC103908877	0	0	0	0	0.051367	0	0	0	0	0.016886	0.158833	0.104497
LOC103908881	LOC103908881	0.12428	0.094938	0	0	0.111361	0.176018	0	0	0	0.056001	0	1.068883
LOC103908882	LOC103908882	0	0	0	0.036016	0	0	0	0	0	0	0	0
LOC103908883	LOC103908883	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908888	LOC103908888	0.135037	0	0.169537	0	0	0	0.346448	0.346448	0	0.060849	0	0.05807
LOC103908890	LOC103908890	0	0	0.280505	0	0.62991	0.368874	0	0	0.609368	0.544791	0	0
LOC103908895	LOC103908895	5.770485	4.178119	0.709684	0.809478	0	0	0.840798	0.840798	0	0	0.649012	0.837831
LOC103908896	LOC103908896	0.041254	0.094542	0.051793	0	0.110896	0.029214	0	0	0.096334	0.074357	0	0.053221
LOC103908899	LOC103908899	0	0	0	0	0.071301	0	0	0	0.092907	0.101207	0	0.171093
LOC103908899_1	LOC103908899_1	0.076989	0	0.096658	0.180313	0	0.02726	0.09876	0.09876	0.089891	0.040846	0	0.033108
LOC103908901	LOC103908901	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908902	LOC103908902	0	0	0	0	0	1.709722	0	0	1.04364	0	0	0
LOC103908903	LOC103908903	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908906	LOC103908906	0.286307	0.636294	0	0.913447	1.446076	0.242452	1.699353	1.699353	1.435346	0.97575	0.779168	0
LOC103908908	LOC103908908	2.310015	1.764643	0	0	0	0	0	0	0	0	1.302452	0.99338
LOC103908923	LOC103908923	0	0	0.304404	0.113572	0	0.042925	0.155512	0.155512	1.273911	0.655527	0.136706	0
LOC103908925	LOC103908925	0	0.050832	0.042879	0.02204	0.059345	0.041323	0.019982	0.019982	0.066725	0.06614	0.037735	0.10141
LOC103908927	LOC103908927	0	0.122394	0	0	0	0	0	0	0	0	0	0
LOC103908928	LOC103908928	0	0	0	0	0	0.019728	0	0	0	0	0	0
LOC103908930	LOC103908930	0	0	0	0.143877	0	0	149.82501	149.825011	0.627605	0.103806	0.43296	0.990655
LOC103908931	LOC103908931	7.54105	3.709683	2.967119	4.656748	2.411206	2.049689	3.263318	3.263318	3.998608	5.665863	6.19285	8.079498
LOC103908932	LOC103908932	10.79517	1.031739	16.970344	7.602928	84.67896	53.770991	18.225365	18.225365	42.290914	27.897901	12.188499	4.697511
LOC103908933	LOC103908933	0	0	1.240908	0.569266	0	0	0	0	0	0	0	0
LOC103908936	LOC103908936	0.045357	0.017324	0.170834	0.021246	0.121926	0.240897	2.269141	2.269141	1.270987	1.185415	3.887166	4.193547
LOC103908938	LOC103908938	4.432559	6.952619	0	5.076221	3.19088	4.462851	0	0	0	1.299286	3.36791	5.126103
LOC103908940	LOC103908940	9.440086	8.355184	5.288951	1.882062	3.355548	9.430471	9.342595	9.342595	13.26097	10.790714	10.184027	9.347564
LOC103908949	LOC103908949	0	0	0	0	0	0.057039	0	0	0	0	0	0
LOC103908953	LOC103908953	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908954	LOC103908954	1.328218	0.756726	2.780758	2.072173	0.40473	1.276936	2.818075	2.818075	3.070608	3.023951	1.760716	2.045899
LOC103908955	LOC103908955	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908956	LOC103908956	0.178922	0.195185	1.014615	0.56003	0.091543	0.305619	0.12548	0.12548	0.200942	0.099484	0.13297	0.241276
LOC103908961	LOC103908961	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908963	LOC103908963	0	0.00332	0.42855	0.400694	0.472505	0.430733	0.054618	0.054618	0.173284	0.091556	0	0.018567
LOC103908968	LOC103908968	0.071682	0	0	0	0	0	0	0	0	0	0	0
LOC103908970	LOC103908970	0	0.013781	0	0	0	0	0.092569	0.092569	0.084255	0.048775	0.040687	0.015516
LOC103908977	LOC103908977	0.624688	0.152552	0.576055	0	0.866259	0.61769	1.348462	1.348462	0.299585	0.686758	0.363403	0.252334
LOC103908978	LOC103908978	2.774934	3.13215	0	0.266324	0	0.214446	0.176595	0.176595	0.273786	0.437938	0	0.563562
LOC103908980	LOC103908980	0	0	0	0	0	0	0	0	0	0.36048	0	0
LOC103908981	LOC103908981	0.122609	0.093662	0	0.086148	0.054932	0.043413	0.393202	0.393202	0.214734	0.055249	0.06913	0
LOC103908983	LOC103908983	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908984	LOC103908984	0	0	0	0	0	0	0	0	0.021271	0	0.020544	0.05484
LOC103908985	LOC103908985	0	0.020174	0	0.055352	0	0.013947	0.094465	0.094465	0.120496	0	0.121474	0.040176
LOC103908986	LOC103908986	0	0	0.537378	0.73514	0.217478	0.042969	0.549064	0.549064	0	0.054683	0.136845	0.092032
LOC103908992	LOC103908992	0	0	0	0.036486	0	0	0	0	0	0.051503	0.085924	0
LOC103908993	LOC103908993	0	0	0	0	0	0	0	0	0	0	0	0
LOC103908994	LOC103908994	0	0	0	0	0	0.866561	0	0	0	0	0.382672	0
LOC103908995	LOC103908995	0.209068	0.139158	0	0	0.154721	0.187632	0	0	0	0	0.20398	0
LOC103908998	LOC103908998	0.046169	0.079985	0	0	0	0.06539	0	0	0	0.141769	0	0.121181
LOC103909000	LOC103909000	0.064436	0.024612	0.242696	0.060366	0	0	0.082658	0.082658	0	0.029036	0	0
LOC103909001	LOC103909001	0	0	0	0	0	0.505788	0	0	0.416963	0	1.208115	0
LOC103909006	LOC103909006	0	0	0	0	0	0.157821	0	0	0	0	0.167541	0
LOC103909007	LOC103909007	0.120665	0	0	0	0	0	0.183315	0.183315	0	0	0	0.302586
LOC103909007_1	LOC103909007_1	0	0	0	0	0	0.058615	0	0	0	0	0	0.05358
LOC103909012	LOC103909012	3.185968	2.305681	3.226272	3.647424	0	0.057283	3.576348	3.576348	1.390127	1.561679	1.125468	0.826397
LOC103909016	LOC103909016	0	0.014835	0	0	0	0	0.851564	0.851564	0	0	0.184901	0
LOC103909017	LOC103909017	15.760138	13.453618	54.27493	34.437944	35.783049	32.896385	31.109326	31.109327	28.194871	26.194579	32.910656	48.76729
LOC103909020	LOC103909020	0	0	0	0.142401	0	0	0	0	0	0	0	0
LOC103909020_1	LOC103909020_1	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909037	LOC103909037	0	0	0.089888	0	0	0	0	0	0	0	0	0.36668
LOC103909038	LOC103909038	0	0	0	0	0.810023	0.928406	1.449211	1.449211	1.253945	1.290513	0.631407	0
LOC103909040	LOC103909040	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909042	LOC103909042	0.167035	0	0	0	0	0	0	0	0	0	0	0
LOC103909045	LOC103909045	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909048	LOC103909048	0	0	0	0	0	0	0	0	0.487356	0	0	0
LOC103909050	LOC103909050	6.38518	6.597733	62.106769	53.962332	10.840605	9.566954	5.690465	5.690465	210.629546	203.646551	53.888498	51.968449
LOC103909051	LOC103909051	0.83761	0.992212	0	0	0	0	1.12962	1.12962	0	0	0	0
LOC103909052	LOC103909052	0	0.0426	0	0.266098	0	0.06966	0.249409	0.249409	0	0	0	0.082735
LOC103909053	LOC103909053	1.030978	0	0	0.241463	0.923806	0.182523	1.983787	1.983787	1.203751	2.32284	0.581295	1.33006
LOC103909054	LOC103909054	0	0.021361	0	0	0	0	0	0	0	0	0	0
LOC103909056	LOC103909056	0	0	0	0	0	0	0	0	0	0	0	0.047209
LOC103909058	LOC103909058	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909067	LOC103909067	0	0	0	0	0	0	0	0	4.604058	2.692477	0	3.152643
LOC103909069	LOC103909069	0.206119	0.203733	1.611259	1.279077	0.059185	0.06551	0.134407	0.134407	0.495802	0.487935	0.178793	0.34304
LOC103909072	LOC103909072	0	0.074032	0	0	0	0	0	0	0	0.035129	1.801707	1.02564
LOC103909073	LOC103909073	0	0	0	0	0	0	0	0	0	0	0	0.077043
LOC103909076	LOC103909076	0	0.558127	0	0.365379	0	0.140693	0	0	1.538129	0.223381	0	0
LOC103909084	LOC103909084	0	0	0	0	0	0	0	0	0.112735	0	0	0
LOC103909086	LOC103909086	0	0.150415	0	0	0	0	0	0	0	0	0	0
LOC103909099	LOC103909099	0.382872	0.804319	0.96138	1.315181	0.80006	0.948725	11.460003	11.460003	4.395277	5.519944	4.965105	4.774767
LOC103909105	LOC103909105	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909107	LOC103909107	2.398366	2.329998	6.807734	6.642888	0.560622	0.590753	0.334412	0.334412	0.060876	0.070482	1.058296	1.659166
LOC103909111	LOC103909111	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909112	LOC103909112	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909112_1	LOC103909112_1	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909114	LOC103909114	0	0.118377	0.091321	0.263869	0.130353	0.086557	0	0	0.356236	0.387226	0.691952	0.093839
LOC103909115	LOC103909115	24.891419	27.65547	27.855154	30.587692	21.14802	27.933221	69.988272	69.988273	27.378377	30.874644	32.421209	34.036851
LOC103909118	LOC103909118	0.254154	0.133478	0.079772	0.193455	0.113867	0.044995	1.548618	1.548618	0.111279	0.357887	0.179124	0.355206
LOC103909128	LOC103909128	0	0.630773	0.456521	0.357345	0.72934	0.59375	0.216409	0.216409	0	0.441129	3.576403	2.938155
LOC103909133	LOC103909133	0	0.036113	0	0	0	0	0	0	0	0	0.106617	0.121975
LOC103909136	LOC103909136	0.408398	0.620732	0.153604	0	0	0.318227	0.99513	0.99513	0.725815	0.522723	0.815178	0.726839
LOC103909137	LOC103909137	0.112845	0.15804	0	0.070478	0	0.039956	0.048252	0.048252	0.043919	0	0	0
LOC103909138	LOC103909138	0	0	0	0	0	0	0	0	0	0.012054	0	0.011504
LOC103909142	LOC103909142	0	0.067996	0	0	0	0	0	0	0	0	0	0
LOC103909143	LOC103909143	0	0	0	0.123955	0	0	0.590526	0.590526	0	0	0	0.105456
LOC103909155	LOC103909155	0.081948	0.037561	0.082308	0.076771	0.029372	0.023213	0.021024	0.021024	0	0.029541	0.036964	0.042288
LOC103909158	LOC103909158	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909160	LOC103909160	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909161	LOC103909161	9.068885	13.982616	5.690961	4.711658	7.764503	5.015722	5.604596	5.604596	5.131916	5.3177	3.220108	3.408708
LOC103909162	LOC103909162	0	0	0	0	0	0	0	0	25.733554	8.513934	0	0
LOC103909163	LOC103909163	0	0	0	0	0	0	0	0	0	0	0	0.173788
LOC103909163_1	LOC103909163_1	0	7.544129	32.109708	0	0	0	0	0	0	0	0	0
LOC103909166	LOC103909166	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909167	LOC103909167	0.153978	0.251747	1.159899	0.627328	0.551885	0.597292	0.987601	0.987601	1.756506	1.65672	1.389071	1.258089
LOC103909170	LOC103909170	0	0	0	0	0	0	0.874084	0.874084	0	0	0.38419	0.293021
LOC103909171	LOC103909171	0	0	0	0	0	0.025474	0	0	0	0	0	0.061876
LOC103909173	LOC103909173	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909173_1	LOC103909173_1	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909181	LOC103909181	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909182	LOC103909182	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909188	LOC103909188	0	0	194.743835	186.714659	0	0	43.874729	43.874729	45.92177	55.165935	13.67238	0
LOC103909189	LOC103909189	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909190	LOC103909190	0	0	0	0	0	0.096562	0	0	0	0	0	0
LOC103909193	LOC103909193	0.054865	0.062868	0.034441	0.102798	0.024581	0.02914	0.07038	0.07038	0.192177	0.135974	0.092803	0.129765
LOC103909194	LOC103909194	0	0	0	0	0	0	0	0	0.117714	0	0	0
LOC103909195	LOC103909195	0.665651	0.582552	0.31797	0.482348	0.199413	0.500975	1.30484	1.30484	0.993094	0.534563	0.822606	1.052194
LOC103909196	LOC103909196	0.453158	0.441958	1.46388	1.376884	0.551464	0.508486	0.490161	0.490161	1.219819	0.87085	0.796446	1.01484
LOC103909200	LOC103909200	0.218792	0.040798	0.134102	0.025185	0.047855	0.151281	0.068509	0.068509	0.124713	0.072196	0.240897	0.091866
LOC103909203	LOC103909203	0	0	0	0	0	0	0.105403	0.105403	0.274642	0.287763	0	0.009678
LOC103909204	LOC103909204	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909205	LOC103909205	0	0	0	0.018414	0.035225	0	0.050428	0.050428	0	0.017714	0	0.016905
LOC103909207	LOC103909207	2.071113	1.93229	3.324911	2.687763	2.555552	2.488527	10.191639	10.191639	4.717458	4.023736	6.432208	5.825689
LOC103909209	LOC103909209	15.271459	13.694119	0	0	0	0	0	0	0	0	29.774099	13.009841
LOC103909212	LOC103909212	1.052743	1.064558	4.269988	3.939522	2.22716	2.090249	1.201546	1.201546	1.026302	0.852078	0.318874	0.257105
LOC103909215	LOC103909215	2.422944	2.447315	0	0	4.631626	4.594581	0.276277	0.276277	1.383059	1.213111	1.335766	1.389257
LOC103909219	LOC103909219	0	0	0.091433	0	0	0.025786	0	0	0.088852	0	0	0.098175
LOC103909220	LOC103909220	23.284505	25.090917	0	12.354812	20.062083	18.454461	20.218182	20.218183	17.62036	23.316656	55.315225	68.683583
LOC103909227	LOC103909227	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909231	LOC103909231	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909232	LOC103909232	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909234	LOC103909234	0	0	0	0	0	0	0	0	0	0.042401	0	0
LOC103909239	LOC103909239	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909249	LOC103909249	0.490717	0.34527	0	0.065337	0	0	0	0	0	0	0	0
LOC103909257	LOC103909257	0.027603	0.013527	1.031857	0.562593	0.131147	0.085029	0.090407	0.090407	0.287532	0.313562	0.151986	0.27322
LOC103909261	LOC103909261	1.197332	1.580102	2.513813	2.064139	0.206345	0.252017	2.87547	2.87547	3.14243	1.861876	0.243205	0.794544
LOC103909264	LOC103909264	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909265	LOC103909265	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909267	LOC103909267	0	0	0	0	0	0	0	0	0.147582	0	0	0
LOC103909268	LOC103909268	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909269	LOC103909269	14.380301	9.162105	11.940445	4.411457	26.45466	5.11091	18.725908	18.725908	5.719562	11.542868	22.35453	31.053936
LOC103909273	LOC103909273	0	0	0	0	0	0	0	0	0	0	0	0
LOC103909274	LOC103909274	0.629098	0.297542	0	0	0	0	0	0	0	0	0.972483	0.561491
LOC103909275	LOC103909275	0	0.127207	0.418128	0.052791	0.100987	0	0	0	0.388853	0.150071	0	0.143218
LOC103909278	LOC103909278	0.413747	0.71495	0.899475	1.032046	0.27611	0.412168	0.703809	0.703809	1.715069	1.252857	0.925423	0.783826
LOC103909283	LOC103909283	0.29517	0.173711	0.313157	0.077891	0.149001	0.134065	0.154875	0.154875	0	0.193207	0.135767	0.17505
LOC103909284	LOC103909284	1.141004	1.048238	2.06308	1.936212	1.76591	1.838154	3.192796	3.192796	3.47367	3.483076	2.904155	2.804369
LOC103909286	LOC103909286	0.84601	1.740896	5.037508	4.250614	2.439259	1.540725	3.859202	3.859202	3.853958	4.45521	3.952102	2.625403
LOC103909293	LOC103909293	0.652985	0.201591	1.784894	0.905527	0.346684	0	0	0	0	0.512122	0.41606	2.142035
LOC103909294	LOC103909294	0.105295	0.107248	0.176263	0.049322	0	0.024855	0	0	0.245882	0.253051	0	0
LOC103909301	LOC103909301	0.012366	0.004723	0.015525	0.028961	0.022161	0.004378	0.015863	0.015863	0	0	0	0.010635
LOC103909304	LOC103909304	8.379833	25.605748	10.520757	23.551415	30.034947	17.802653	0	0	19.568279	11.328084	9.449576	7.207189
LOC103909305	LOC103909305	0.219428	0.320341	0.733169	0.308614	0.090662	0.280297	0	0	0.806858	0.264212	0.142445	0.197988
