Geneid	gene_name	SRR950087	SRR950082	SRR950086	SRR950080	SRR950085	SRR950078	SRR950079	SRR950083	SRR950081	SRR950084
ENSG00000255079	RP11-45A12.1	1	1	0	6	1	1	0	0	0	2
ENSG00000255032	RP11-45A12.2	1	2	3	6	7	5	1	8	6	5
ENSG00000157570	TSPAN18	1900	1547	1933	2482	3066	2583	3623	3482	3839	3036
ENSG00000175274	TP53I11	2914	1895	2702	3014	4403	2643	5042	4969	5419	3477
ENSG00000254654	AC068858.1	0	0	0	3	0	0	0	0	0	2
ENSG00000019485	PRDM11	477	184	268	316	729	277	750	788	869	332
ENSG00000254664	CTD-2560E9.3	8	0	1	3	26	0	29	31	43	1
ENSG00000019505	SYT13	7585	144	164	208	10804	240	12295	13626	13139	275
ENSG00000254497	CTD-2560E9.5	1	0	0	0	12	0	12	3	4	0
ENSG00000254427	RP11-430H10.1	39	12	13	24	54	30	70	79	74	29
ENSG00000255267	RP11-430H10.2	9	0	0	0	9	0	9	8	9	0
ENSG00000255041	RP11-430H10.4	6	0	0	0	8	0	13	10	8	0
ENSG00000254651	RP11-430H10.3	24	0	0	0	34	2	45	26	33	0
ENSG00000254746	RP11-958J22.1	42	0	0	0	106	0	100	115	117	0
ENSG00000255519	RP11-958J22.2	2	0	0	0	8	0	8	15	7	0
ENSG00000254514	RP11-958J22.3	0	0	0	0	1	0	0	0	2	0
ENSG00000175264	CHST1	3018	45	88	84	3153	70	3649	3434	3689	81
ENSG00000255091	RP11-495O11.1	25	0	0	1	34	2	24	18	29	3
ENSG00000254519	CTD-2210P24.1	0	1	0	0	0	0	0	0	0	0
ENSG00000255426	CTD-2210P24.2	0	0	0	0	0	0	0	0	0	0
ENSG00000255226	CTD-2210P24.3	0	1	1	0	2	0	0	1	1	0
ENSG00000205106	CTD-2210P24.4	29	2	2	2	30	1	43	45	53	3
ENSG00000181830	SLC35C1	599	1248	1797	2004	869	1927	976	1052	1083	2292
ENSG00000255447	CTD-2210P24.6	1	4	1	1	2	6	3	0	1	3
ENSG00000121671	CRY2	6090	1523	1568	2306	10352	2366	11653	12288	12636	2931
ENSG00000121653	MAPK8IP1	10043	459	674	785	13026	692	14827	14816	15983	931
ENSG00000255498	RP11-618K13.2	0	0	0	0	0	0	0	0	0	0
ENSG00000234776	C11orf94	9	9	12	7	19	5	6	11	12	13
ENSG00000121680	PEX16	1096	678	1168	1102	1478	787	1599	1658	1618	1255
ENSG00000165905	GYLTL1B	13	311	567	568	14	424	18	7	15	608
ENSG00000135365	PHF21A	2468	2476	2614	3583	4001	3905	4684	4619	5045	4588
ENSG00000263539	AC024475.1	0	0	1	1	3	5	3	3	0	1
ENSG00000254653	RP11-702F3.1	0	12	2	7	4	6	9	5	9	8
ENSG00000254871	RP11-702F3.2	0	0	0	0	0	0	0	0	0	1
ENSG00000255314	RP11-702F3.3	0	2	2	5	0	9	0	0	0	3
ENSG00000255269	RP11-702F3.4	0	1	0	1	0	3	0	0	0	1
ENSG00000254639	CTD-2589M5.5	7	20	25	22	5	17	1	5	5	39
ENSG00000255007	CTD-2589M5.4	1	1	1	1	3	4	2	0	1	4
ENSG00000157613	CREB3L1	235	694	1060	1200	309	1095	318	309	342	1409
ENSG00000149091	DGKZ	13479	2801	4861	4192	15464	3756	17343	17695	17872	4668
ENSG00000264102	MIR4688	1	1	0	1	2	0	4	0	1	0
ENSG00000110492	MDK	383	5669	10496	10072	478	7400	571	546	596	10315
ENSG00000180720	CHRM4	190	20	24	26	218	20	240	282	308	30
ENSG00000110497	AMBRA1	1865	2057	2360	3253	3144	3145	3574	3654	3881	3719
ENSG00000244313	RP11-425L10.1	57	346	352	487	94	488	132	110	116	672
ENSG00000265014	MIR3160-1	0	0	0	1	0	0	0	0	0	0
ENSG00000180423	HARBI1	101	204	222	309	212	338	264	243	239	434
ENSG00000175224	ATG13	5663	3652	3961	5453	8873	5912	10275	10782	11454	6982
ENSG00000175220	ARHGAP1	3178	3618	4302	5712	5474	5452	6140	6162	6780	6860
ENSG00000175213	ZNF408	326	515	763	759	467	647	464	517	520	882
ENSG00000180210	F2	13	3177	3657	5035	19	4734	20	18	27	6267
ENSG00000175216	CKAP5	8155	11899	15175	17892	12187	21158	14292	14624	14675	24274
ENSG00000263540	MIR5582	0	6	2	1	3	2	1	2	1	1
ENSG00000252427	SNORD67	1	0	1	0	3	10	1	1	2	6
ENSG00000212135	SNORD67	7	5	4	7	6	8	6	5	3	11
ENSG00000247675	LRP4-AS1	10	23	24	40	25	35	26	39	26	49
ENSG00000134569	LRP4	4208	1668	1833	2531	6847	2637	7963	8158	8563	3169
ENSG00000149179	C11orf49	2476	1233	1331	1929	3955	1853	4412	4585	4803	2406
ENSG00000271350	CTD-2384B9.1	1	2	0	1	0	2	3	3	1	3
ENSG00000255520	RP11-390K5.3	3	5	5	3	6	5	9	11	8	17
ENSG00000149182	ARFGAP2	4814	4589	4696	6995	8643	6859	9501	10126	10359	8831
ENSG00000270060	RP11-390K5.6	29	91	67	113	56	137	83	101	76	152
ENSG00000165912	PACSIN3	783	1751	2424	2707	1122	1962	1276	1322	1451	2904
ENSG00000243802	RP11-390K5.1	7	6	10	3	5	6	11	10	8	8
ENSG00000266540	RN7SL772P	1	0	0	0	0	0	0	1	1	0
ENSG00000134574	DDB2	513	2808	2849	4278	858	4533	966	944	992	5612
ENSG00000256897	RP11-17G12.2	3	42	18	64	12	74	17	13	9	87
ENSG00000134575	ACP2	1195	1320	1548	1971	1925	2020	2230	2339	2428	2475
ENSG00000025434	NR1H3	324	782	863	1227	617	1210	695	688	757	1596
ENSG00000110514	MADD	12389	3289	4062	5306	20198	5675	23123	23625	24816	6553
ENSG00000256746	RP11-17G12.3	8	6	3	15	34	13	46	45	45	19
ENSG00000134571	MYBPC3	5	5	6	6	15	8	17	25	13	6
ENSG00000066336	SPI1	300	107	198	182	319	131	356	374	345	198
ENSG00000255197	RP11-750H9.5	64	3	2	7	94	4	131	114	130	7
ENSG00000265910	AC090559.2	1	0	0	0	1	0	3	5	4	0
ENSG00000264583	MIR4487	1	0	0	0	2	0	0	3	3	0
ENSG00000165915	SLC39A13	1852	1328	2139	2123	2700	1556	3032	3127	3296	2296
ENSG00000165916	PSMC3	3548	6313	7110	9944	5934	9605	6599	6782	7327	12619
ENSG00000165917	RAPSN	3	16	34	22	9	20	5	15	8	35
ENSG00000252327	RNU6-1302P	0	0	1	1	0	3	0	0	0	5
ENSG00000149187	CELF1	8174	8045	9063	11743	12986	13161	14899	15213	15392	15581
ENSG00000265467	AC090559.1	1	0	0	0	1	0	0	1	0	0
ENSG00000270072	RP11-750H9.7	0	8	1	4	3	12	3	5	5	12
ENSG00000265559	RN7SL652P	4	5	2	3	2	8	5	7	3	6
ENSG00000213619	NDUFS3	2825	3213	3908	4943	3909	5633	4449	4911	4886	6962
ENSG00000110536	PTPMT1	273	478	558	742	429	845	396	498	481	1107
ENSG00000123444	KBTBD4	359	312	363	456	619	488	620	716	758	574
ENSG00000200376	RNU5E-10P	2	0	3	2	6	2	2	4	4	1
ENSG00000231880	KBTBD4	0	0	0	0	0	0	0	0	0	0
ENSG00000196666	FAM180B	51	26	21	25	86	19	100	113	115	30
ENSG00000172247	C1QTNF4	1690	7	34	12	257	9	338	268	271	14
ENSG00000223187	Y_RNA	2	3	6	2	3	3	8	12	3	3
ENSG00000109919	MTCH2	2659	5467	6076	7729	3833	9004	4497	4926	4360	11192
ENSG00000165923	AGBL2	29	111	123	186	70	171	82	94	78	253
ENSG00000109920	FNBP4	3183	5841	7196	8542	4340	10030	5206	5536	5340	11806
ENSG00000200090	Y_RNA	33	21	41	44	26	70	49	32	45	76
ENSG00000252447	snoU13	35	60	85	69	39	95	60	51	56	100
ENSG00000030066	NUP160	1083	5624	7321	8344	1694	10516	1915	2030	1995	11615
ENSG00000271543	RP11-692M12.5	2	2	0	5	2	8	4	2	1	7
ENSG00000252941	RNA5SP340	0	1	0	0	0	1	0	1	1	0
ENSG00000252874	Y_RNA	5	10	7	11	9	14	10	13	4	14
ENSG00000271557	RP11-692M12.4	2	9	4	23	5	15	7	3	7	27
ENSG00000254780	RP11-793I11.1	1	0	2	1	1	1	0	1	0	0
ENSG00000149177	PTPRJ	836	1460	1817	2199	1314	2448	1635	1686	1720	2727
ENSG00000254879	AC103828.1	1	1	1	7	2	7	5	1	1	4
ENSG00000263693	MIR3161	0	0	0	0	0	2	0	2	1	0
ENSG00000175619	OR4B1	0	0	0	0	0	0	0	0	0	0
ENSG00000255514	OR4B2P	0	0	0	1	0	0	0	0	0	0
ENSG00000172208	OR4X2	0	0	0	1	0	0	0	0	0	0
ENSG00000176567	OR4X1	0	0	0	0	0	0	0	0	0	0
ENSG00000176555	OR4S1	0	0	0	0	0	0	0	0	0	0
ENSG00000176547	OR4C3	0	0	0	0	0	0	0	0	0	0
ENSG00000197161	OR4C4P	0	0	0	0	0	0	0	0	0	0
ENSG00000176540	OR4C5	0	0	0	0	0	0	0	0	0	0
ENSG00000182565	OR4C2P	0	0	0	0	0	0	0	0	0	0
ENSG00000184789	OR4C10P	0	0	0	1	0	1	0	0	0	0
ENSG00000254925	OR4C9P	0	0	0	0	0	0	0	0	0	0
ENSG00000255215	OR4R1P	0	0	0	0	0	0	0	0	0	0
ENSG00000237388	OR4A47	0	0	0	0	0	0	0	0	1	0
ENSG00000255113	OR4A48P	0	0	0	0	0	0	0	0	0	0
ENSG00000255304	OR4A46P	0	1	0	0	0	0	0	0	0	0
ENSG00000254832	OR4A40P	0	0	0	0	1	0	0	0	0	0
ENSG00000255534	OR4A43P	0	0	0	0	0	0	0	0	0	0
ENSG00000213607	OR4A45P	0	0	0	0	0	0	0	0	0	0
ENSG00000255297	OR4A41P	0	0	0	0	0	0	0	0	0	1
ENSG00000254674	OR4A42P	0	0	0	0	0	0	0	0	0	0
ENSG00000255053	OR4A44P	0	0	0	0	0	0	0	0	0	0
ENSG00000255551	RP11-56P9.5	0	0	0	0	0	0	0	0	0	0
ENSG00000254728	RP11-56P9.10	0	0	0	0	0	0	0	0	0	0
ENSG00000254920	RP11-56P9.6	0	0	0	0	0	0	0	0	0	0
ENSG00000255527	RP11-56P9.4	0	0	0	0	0	0	0	0	0	0
ENSG00000249910	TRIM51CP	0	13	8	14	0	15	1	0	0	21
ENSG00000254517	RP11-56P9.8	0	0	0	0	0	0	0	0	0	0
ENSG00000220948	TRIM51GP	0	2	2	1	0	3	0	0	0	3
ENSG00000254764	TRIM53CP	1	0	1	0	1	0	1	2	0	2
ENSG00000205044	RP11-56P9.11	0	0	0	0	0	0	0	0	0	0
ENSG00000182053	TRIM49B	0	0	0	1	1	0	0	0	0	0
ENSG00000214891	TRIM64C	0	0	0	0	0	0	0	0	0	0
ENSG00000254801	CTD-2132H18.3	0	0	0	0	0	0	0	0	0	0
ENSG00000229361	UBTFL7	0	0	0	0	0	0	0	0	0	0
ENSG00000255452	RP11-107P7.1	0	0	0	0	0	0	0	0	0	0
ENSG00000254412	RP11-107P7.6	0	0	0	0	0	0	0	0	0	0
ENSG00000255338	RP11-107P7.2	0	0	0	0	0	0	0	0	0	0
ENSG00000254993	RP11-107P7.5	0	0	0	0	1	0	0	0	0	0
ENSG00000254567	RP11-107P7.4	2	0	0	0	3	1	0	4	2	0
ENSG00000086205	FOLH1	1300	60	53	54	1704	69	2038	2141	2077	88
ENSG00000255532	CTD-2026G22.1	1	0	1	0	4	0	1	1	4	1
ENSG00000123447	TYRL	1	1	0	0	0	0	2	0	0	0
ENSG00000254496	CBX3P8	0	0	0	0	0	0	0	0	0	0
ENSG00000226268	RP11-61N20.3	2	2	5	8	1	9	7	3	6	12
ENSG00000205035	RP11-707M1.1	129	1	3	2	195	4	216	259	228	7
ENSG00000254487	RP11-707M1.7	6	0	0	0	7	0	4	5	2	0
ENSG00000255268	RP11-707M1.9	3	0	0	0	3	0	1	3	2	0
ENSG00000219061	TRIM51FP	7	0	0	0	3	0	14	18	10	0
ENSG00000254714	RP11-163O19.1	9	0	0	0	13	0	13	10	12	0
ENSG00000255550	RP11-163O19.11	3	0	0	0	4	0	7	7	5	0
ENSG00000255214	RP11-163O19.10	2	0	0	0	3	0	1	2	1	0
ENSG00000255190	TRIM51DP	12	0	0	0	38	0	33	36	36	0
ENSG00000254800	RP11-163O19.3	6	0	0	0	14	0	9	5	12	0
ENSG00000255111	RP11-163O19.8	2	0	0	0	4	0	0	1	0	0
ENSG00000254408	OR4A1P	0	0	0	0	0	0	0	0	0	0
ENSG00000254472	OR4A49P	0	0	0	0	0	0	0	0	0	0
ENSG00000254637	OR4A18P	0	0	0	0	0	0	0	1	0	0
ENSG00000254940	OR4A19P	0	0	0	0	0	1	0	0	0	0
ENSG00000254624	OR4R3P	0	0	0	0	0	0	0	0	0	0
ENSG00000258817	OR4C13	0	0	0	0	0	0	0	0	0	0
ENSG00000221954	OR4C12	0	0	1	0	0	0	0	0	0	0
ENSG00000255199	RP11-227P3.1	0	0	0	0	0	0	0	0	0	0
ENSG00000255442	RP11-347H15.1	5	3	0	1	22	1	22	17	15	2
ENSG00000236919	RP11-347H15.6	0	2	0	3	1	7	0	0	0	5
ENSG00000255500	RP11-347H15.2	0	2	8	12	0	14	1	1	0	11
ENSG00000255042	RP11-347H15.5	0	90	105	99	0	140	1	1	3	178
ENSG00000255001	RP11-347H15.3	0	2	0	2	0	1	0	0	0	1
ENSG00000254518	RP11-347H15.4	0	12	6	14	0	22	0	0	0	27
ENSG00000254840	RP11-574M7.1	0	28	16	27	0	34	0	0	0	41
ENSG00000214883	RP11-574M7.2	0	0	0	0	0	0	0	0	0	0
ENSG00000264637	AC110283.1	0	0	0	0	0	0	0	0	0	0
ENSG00000255078	OR4A6P	0	0	0	0	0	0	0	0	0	0
ENSG00000221840	OR4A5	0	0	0	0	0	0	0	0	0	0
ENSG00000255349	OR4A7P	0	0	0	0	0	0	0	0	0	0
ENSG00000225997	OR4A8P	0	0	0	0	0	0	0	0	0	0
ENSG00000227547	OR4A2P	0	0	0	0	0	0	0	0	0	0
ENSG00000254464	OR4A3P	0	0	0	0	0	0	0	0	0	0
ENSG00000254769	OR4A4P	0	0	0	0	0	0	0	0	0	0
ENSG00000255560	OR4R2P	0	0	0	0	0	0	0	0	0	0
ENSG00000255312	OR4C7P	0	0	0	0	0	0	0	0	0	0
ENSG00000185926	OR4C46	0	0	0	0	0	0	0	0	0	0
ENSG00000237610	OR4C50P	0	0	0	0	0	0	0	0	0	0
ENSG00000150244	TRIM48	0	0	0	2	0	0	0	0	0	0
ENSG00000255543	RP11-72M10.2	0	0	0	0	0	0	0	0	0	0
ENSG00000255283	RP11-72M10.4	0	0	0	0	0	0	0	0	0	0
ENSG00000255110	RP11-72M10.8	0	0	0	0	0	0	0	0	0	0
ENSG00000254696	RP11-72M10.7	0	0	0	0	0	0	0	0	0	0
ENSG00000166007	TRIM51HP	0	0	0	3	0	1	0	0	0	1
ENSG00000254828	RP11-72M10.5	0	0	0	0	0	0	0	0	0	0
ENSG00000254663	OR4A11P	0	0	0	0	0	0	0	0	0	0
ENSG00000254723	OR4A12P	0	0	0	0	0	0	0	0	0	0
ENSG00000181961	OR4A16	0	1	0	0	0	0	0	0	0	0
ENSG00000181958	OR4A15	0	0	0	0	0	0	0	0	0	0
ENSG00000254891	OR4A9P	0	0	0	0	0	1	0	0	0	0
ENSG00000255077	OR4X7P	0	0	0	0	0	0	0	0	0	0
ENSG00000255493	RP11-131J4.12	0	0	0	0	0	0	0	0	0	0
ENSG00000254886	OR4A10P	0	0	0	0	0	0	0	0	0	0
ENSG00000255196	OR4A17P	0	0	0	0	0	0	0	0	0	0
ENSG00000181950	OR4A13P	0	0	0	0	0	0	0	0	0	0
ENSG00000255294	OR4A50P	0	0	0	0	0	0	0	0	0	0
ENSG00000254962	OR4A14P	0	0	0	0	0	0	0	0	0	0
ENSG00000181943	OR4A21P	0	0	0	0	0	0	1	0	0	0
ENSG00000254576	OR4C1P	0	0	0	0	0	0	0	0	0	0
ENSG00000233301	OR4C14P	0	0	0	0	0	0	0	0	0	0
ENSG00000181939	OR4C15	0	0	0	0	0	0	0	0	0	0
ENSG00000181935	OR4C16	0	0	0	0	0	0	0	0	0	0
ENSG00000172188	OR4C11	0	0	0	0	0	0	0	0	0	0
ENSG00000181927	OR4P4	0	0	0	0	0	0	0	0	0	0
ENSG00000174982	OR4S2	0	0	0	0	0	0	0	0	0	0
ENSG00000181903	OR4C6	0	1	1	4	0	2	0	0	0	5
ENSG00000254841	OR4V1P	0	0	0	0	0	0	0	0	0	0
ENSG00000188439	OR4P1P	0	0	0	1	0	0	0	0	0	0
ENSG00000254804	RP11-674C21.9	0	0	0	0	0	0	0	0	0	0
ENSG00000254457	OR5D2P	0	0	0	0	0	0	0	0	0	0
ENSG00000186886	OR5D3P	0	0	0	0	0	0	0	0	0	0
ENSG00000181837	OR5D17P	0	0	0	0	0	0	0	0	0	0
ENSG00000198877	OR5D13	0	0	0	0	0	0	0	0	0	0
ENSG00000255019	OR5D15P	0	0	0	0	0	0	0	0	0	0
ENSG00000186113	OR5D14	0	0	0	0	0	0	0	0	0	0
ENSG00000186117	OR5L1	0	0	0	0	0	0	0	0	0	0
ENSG00000186119	OR5D18	0	0	0	0	0	0	0	0	0	0
ENSG00000205030	OR5L2	0	0	0	0	0	0	0	0	0	0
ENSG00000205029	OR5D16	2	0	0	0	0	0	0	0	0	0
ENSG00000186124	OR9M1P	1	0	0	0	0	0	1	0	0	0
ENSG00000255204	RP11-738O11.9	0	0	0	0	0	0	0	0	0	0
ENSG00000255499	RP11-738O11.12	0	0	0	0	0	0	0	0	0	0
ENSG00000254547	RP11-738O11.13	17	0	3	1	5	2	6	5	8	0
ENSG00000124900	TRIM51	0	62	72	79	1	135	0	3	1	153
ENSG00000227806	OR5W1P	0	0	0	0	0	0	0	0	0	0
ENSG00000187612	OR5W2	0	0	0	0	0	0	0	0	0	0
ENSG00000167825	OR5I1	0	0	0	0	0	0	0	0	0	0
ENSG00000255416	OR10AF1P	0	0	0	0	0	0	0	0	0	0
ENSG00000254807	OR10AK1P	0	0	0	0	0	0	0	0	0	0
ENSG00000174970	OR10AG1	0	0	0	1	0	0	0	0	0	2
ENSG00000214880	OR7E5P	0	4	5	2	0	15	0	0	1	9
ENSG00000149133	OR5F1	0	1	0	0	0	0	0	0	0	0
ENSG00000182365	OR5F2P	0	0	1	0	0	0	0	0	0	0
ENSG00000181785	OR5AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000184741	OR5AQ1P	0	0	0	0	0	0	0	0	0	0
ENSG00000181780	OR5J1P	0	0	0	0	0	2	0	0	0	0
ENSG00000225538	OR5BE1P	0	0	0	0	0	0	0	0	0	0
ENSG00000172154	OR8I2	0	0	0	0	0	0	0	0	0	0
ENSG00000254524	OR8I4P	0	0	0	0	0	0	0	0	0	0
ENSG00000181767	OR8H2	0	0	0	0	0	0	0	0	0	0
ENSG00000255140	OR5BN2P	0	0	0	0	0	0	0	0	0	0
ENSG00000181761	OR8H3	0	0	0	0	0	0	0	0	0	0
ENSG00000254848	OR5BN1P	0	0	0	0	0	0	0	0	0	0
ENSG00000167822	OR8J3	0	0	0	0	0	0	0	0	0	0
ENSG00000254947	OR8K4P	0	0	0	0	0	0	0	0	0	1
ENSG00000181752	OR8K5	0	0	0	0	0	0	0	0	0	0
ENSG00000255217	OR5J7P	0	0	0	0	0	0	0	0	0	0
ENSG00000174957	OR5J2	0	0	0	0	0	2	0	0	0	0
ENSG00000230213	OR8V1P	0	0	0	0	0	0	0	0	0	0
ENSG00000213604	RP11-444K7.8	0	0	0	0	0	0	0	0	0	0
ENSG00000254658	OR8J2	0	0	0	0	0	0	0	0	0	0
ENSG00000181718	OR5T2	0	0	1	0	0	0	0	0	0	0
ENSG00000172489	OR5T3	0	0	0	0	0	0	0	0	0	0
ENSG00000181698	OR5T1	0	0	0	0	0	0	0	0	0	0
ENSG00000181693	OR8H1	0	0	0	0	0	0	0	0	0	0
ENSG00000255461	OR8I1P	0	0	0	0	0	0	0	0	0	0
ENSG00000181689	OR8K3	0	0	0	0	0	0	0	0	0	0
ENSG00000254722	FAM8A2P	0	2	2	1	0	1	0	0	0	1
ENSG00000255134	OR8K2P	0	0	0	0	0	0	0	0	0	0
ENSG00000150261	OR8K1	0	0	0	0	0	0	0	0	0	0
ENSG00000242208	RPL5P29	0	3	1	3	0	2	3	0	2	6
ENSG00000172487	OR8J1	0	0	0	0	0	0	0	0	0	0
ENSG00000172199	OR8U1	0	0	0	0	0	0	0	0	0	0
ENSG00000254903	OR8L1P	0	0	0	0	0	0	0	0	0	0
ENSG00000255466	OR5AL2P	0	0	0	0	0	0	0	0	0	0
ENSG00000272987	OR5AL1	0	0	0	0	0	0	0	0	0	0
ENSG00000181395	OR5AL1	0	0	0	0	0	0	0	0	0	0
ENSG00000174942	OR5R1	0	0	0	0	0	0	0	0	0	0
ENSG00000230416	OR5M4P	0	0	0	0	0	0	0	0	0	0
ENSG00000150269	OR5M9	0	0	0	0	0	0	0	0	0	0
ENSG00000174937	OR5M3	0	0	0	0	0	0	0	0	0	0
ENSG00000254752	OR5M2P	0	0	0	0	0	0	0	0	0	0
ENSG00000181371	OR5M8	0	0	0	0	0	0	1	0	0	0
ENSG00000254411	CTD-3051L14.13	0	0	0	0	0	0	0	0	0	0
ENSG00000254490	OR5M7P	0	0	0	0	0	0	0	0	0	0
ENSG00000254660	CTD-3051L14.14	0	0	0	0	0	0	0	0	0	0
ENSG00000254603	OR5M6P	0	0	0	0	0	0	0	0	0	0
ENSG00000185701	OR5M5P	0	0	0	0	0	0	0	0	0	0
ENSG00000255223	OR5M11	0	0	0	0	0	1	0	0	0	0
ENSG00000254834	OR5M10	0	0	0	0	0	0	0	0	0	0
ENSG00000166693	OR5M13P	0	0	0	0	0	0	0	0	0	0
ENSG00000255012	OR5M1	0	0	0	0	0	0	0	0	0	0
ENSG00000255172	OR5AM1P	0	0	0	0	0	0	0	0	0	0
ENSG00000197866	OR5M12P	0	0	0	0	0	0	0	0	0	0
ENSG00000254795	OR5AP1P	0	0	0	0	0	0	0	0	0	0
ENSG00000263546	AP002517.1	0	0	0	0	0	0	0	0	0	0
ENSG00000172464	OR5AP2	0	0	0	0	0	0	0	0	0	0
ENSG00000172459	OR5AR1	0	0	0	0	0	0	0	0	0	0
ENSG00000232511	OR2AH1P	0	0	0	0	0	0	0	0	0	0
ENSG00000238041	RP11-59K5.1	1	0	1	0	1	0	0	0	2	3
ENSG00000174914	OR9G1	0	7	9	11	0	9	0	0	0	7
ENSG00000254953	RP11-100N3.2	0	0	0	0	0	0	0	0	0	0
ENSG00000181325	OR9G3P	0	0	1	1	0	0	0	0	0	0
ENSG00000172457	OR9G4	0	0	0	0	0	0	0	0	0	0
ENSG00000254825	OR9G2P	0	0	0	0	0	0	0	0	0	0
ENSG00000181296	OR5G1P	0	0	0	0	0	0	0	0	0	0
ENSG00000255485	OR5G4P	0	0	0	0	0	0	0	0	0	0
ENSG00000205025	OR5G5P	1	0	0	0	0	1	0	0	1	2
ENSG00000241356	OR5G3	0	0	0	0	0	1	0	0	0	0
ENSG00000255433	AP000479.1	1	16	17	16	0	13	0	0	0	42
ENSG00000181282	OR5AK3P	0	0	0	0	0	0	0	0	0	0
ENSG00000181273	OR5AK2	0	0	0	0	0	0	0	0	1	0
ENSG00000255083	OR5AK1P	0	0	0	0	1	0	0	0	0	0
ENSG00000273228	OR5BQ1P	0	0	0	0	0	0	1	0	0	0
ENSG00000224196	OR5AK4P	1	0	0	0	2	0	3	5	5	0
ENSG00000272676	OR5AO1P	5	0	0	0	2	0	0	4	4	0
ENSG00000273255	OR5BP1P	0	0	0	0	0	0	1	0	0	0
ENSG00000183908	LRRC55	448	33	31	31	750	40	842	910	942	42
ENSG00000134817	APLNR	3223	93	118	144	5106	141	5889	6147	6256	185
ENSG00000149115	TNKS1BP1	1872	3986	5147	6005	2995	5170	3267	3314	3449	6867
ENSG00000254662	RP11-872D17.4	3	9	8	5	6	7	0	4	2	10
ENSG00000149136	SSRP1	3469	15741	16561	23936	5887	26454	6559	6722	6848	32166
ENSG00000238692	snoU13	0	0	0	0	0	0	0	0	0	0
ENSG00000109991	P2RX3	2	4	1	10	7	6	0	4	4	11
ENSG00000266018	AP000781.1	0	0	0	0	0	0	0	0	0	0
ENSG00000156575	PRG3	0	0	0	0	0	1	0	0	1	0
ENSG00000186652	PRG2	0	5	13	10	1	11	1	0	0	12
ENSG00000254979	RP11-872D17.8	0	3	8	7	0	13	0	0	0	10
ENSG00000134802	SLC43A3	108	2145	2573	3282	146	3526	169	225	194	4503
ENSG00000252070	RNA5SP341	0	2	1	1	0	1	0	0	0	4
ENSG00000222998	RN7SKP259	0	1	1	1	0	2	0	0	0	4
ENSG00000186907	RTN4RL2	553	118	409	175	370	112	403	433	440	164
ENSG00000255301	RP11-624G17.3	0	0	0	0	0	0	0	0	0	0
ENSG00000149150	SLC43A1	140	1299	1377	1970	216	1944	222	271	279	2438
ENSG00000251995	Y_RNA	0	0	3	0	0	4	0	0	0	4
ENSG00000134809	TIMM10	594	1336	1137	1951	1122	2248	1269	1326	1358	2947
ENSG00000214872	SMTNL1	56	69	59	90	114	92	163	144	155	107
ENSG00000156587	UBE2L6	1579	2183	2123	3418	2844	3657	3303	3294	3491	4554
ENSG00000240371	RPS4XP13	1	7	5	7	1	9	2	0	2	15
ENSG00000149131	SERPING1	1978	590	680	883	3139	870	3458	3628	3949	1116
ENSG00000254602	AP000662.4	34	177	147	214	48	261	71	76	87	334
ENSG00000208009	MIR130A	0	0	1	2	3	2	0	0	6	0
ENSG00000166793	YPEL4	2761	302	414	533	4376	520	4854	5250	5256	624
ENSG00000172409	CLP1	190	807	874	1289	341	1324	360	394	361	1711
ENSG00000156599	ZDHHC5	1966	4442	5061	7040	3192	7226	3737	3906	4118	8754
ENSG00000156603	MED19	467	474	700	715	602	713	646	804	707	979
ENSG00000213593	TMX2	3237	4447	4945	6590	5275	7929	6012	6231	6286	9563
ENSG00000254462	TMX2-CTNND1	1	0	0	0	3	0	1	1	3	0
ENSG00000213592	AP000662.9	3	12	8	21	4	10	10	8	7	25
ENSG00000211450	C11orf31	750	330	1861	400	338	382	365	344	352	549
ENSG00000254732	RP11-691N7.6	4	8	11	13	8	19	13	8	3	6
ENSG00000233436	BTBD18	20	17	12	22	62	45	44	48	54	40
ENSG00000198561	CTNND1	4311	8690	11422	13608	6522	15292	7861	8086	7972	18273
ENSG00000255303	OR5BA1P	0	0	2	0	1	0	2	0	1	0
ENSG00000255266	RP11-734C14.2	0	0	0	0	1	0	0	0	0	0
ENSG00000180714	OR5AZ1P	0	0	0	0	0	1	0	0	2	0
ENSG00000254749	OR5BD1P	0	0	0	0	0	0	0	0	0	0
ENSG00000254601	CYCSP26	0	0	0	0	0	0	0	0	0	0
ENSG00000186509	OR9Q1	0	0	0	0	1	1	1	0	0	5
ENSG00000200817	RNU6-899P	0	0	0	0	0	0	0	0	0	0
ENSG00000172381	OR6Q1	0	0	0	0	0	0	0	0	0	0
ENSG00000236541	VN2R9P	0	0	0	0	0	0	1	0	0	0
ENSG00000255146	RP11-659P15.1	1	0	0	0	1	0	0	6	4	2
ENSG00000254853	RP11-659P15.2	0	0	0	0	0	1	0	0	0	0
ENSG00000255131	OR9L1P	0	0	0	0	0	0	0	0	0	0
ENSG00000272685	OR9I3P	0	0	0	0	0	0	0	0	0	0
ENSG00000172377	OR9I1	0	0	0	0	0	0	0	0	0	0
ENSG00000186508	OR9I2P	1	0	0	0	0	0	2	0	1	0
ENSG00000272569	OR5BL1P	0	0	0	0	0	0	0	1	0	0
ENSG00000186513	OR9Q2	0	0	0	0	0	0	0	0	0	0
